OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
71580,Fulton St&43RD Ave SE-FS/BZ,FULT43A3,,7720,37.771612,-122.503296,,43RD AVE,FULTON ST,,,,0,1724754766000,15654998,145,1,POINT (-122.503296 37.771612),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,12,9,9
69681,Geary Blvd&28TH Ave SW-NS/BZ,GEAR28A1,GEAR28AV,4272,37.779862,-122.488046,1,28TH AVE,GEARY BLVD,NS,SW,BZ,0,1724754766000,15645675,145,1,POINT (-122.488046 37.779862),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
69519,26th St&De Haro St NE-NS/SB,26STDHR1,26STDHRO,3516,37.750859999999996,-122.40015,,DE HARO ST,26TH ST,NS,NE,,0,1724754766000,15645124,145,10,POINT (-122.40015 37.75086),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,54,54
71725,Fillmore St&Broadway SW-FS/BZ,FILLBDW0,FILLBDWY,4605,37.793805,-122.434878,,BROADWAY,FILLMORE ST,FS,SW,BZ,0,1724754766000,15650851,145,2,POINT (-122.434878 37.793805),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,30,102,102
71797,Union St&Pierce St NE-NS/BZ,UNINPIE0,UNINPIER,6777,37.79674,-122.438688,,PIERCE ST,UNION ST,NS,NE,BZ,0,1724754766000,15654551,145,2,POINT (-122.438688 37.79674),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,14,14
69970,The Embarcadero&Bay St E-FS/SI,EMBRBA98,EMBR BAY,4501,37.806945,-122.406278,1,BAY ST,THE EMBARCADERO,FS,NE,SI,0,1724754766000,15646157,145,3,POINT (-122.406278 37.806945),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,99,99
70051,Sloat Blvd&47th Ave SE-FS/BZ,SLOA47AV,,7208,37.735394,-122.50493,,47TH AVE,SLOAT BLVD,,SE,,0,1724754766000,15646746,145,7,POINT (-122.50493 37.735394),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,43,43
70610,Font Blvd&Serrano Dr E-NS/SB,FONTSER3,FONTSERR,4710,37.719601,-122.479607,,SERRANO DR,FONT BLVD,NS,EA,,0,1724754766000,15648957,145,7,POINT (-122.479607 37.719601),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,42,42
71481,Main St&Folsom St NE-FS/BZ,MAINFOLS,,7992,37.789598999999995,-122.392066,,HOWARD ST,MAIN ST,,,,0,1724754766000,15655417,145,6,POINT (-122.392066 37.789599),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,8,108,108
71776,Quintara St&17th Ave SW-NS/SB,QUIN17A1,QUIN17AV,6139,37.74867,-122.47408,,17TH AVE,QUINTARA ST,NS,SW,FL,0,1724754766000,15654484,145,7,POINT (-122.47408 37.74867),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,44,44
70123,Leavenworth St&Sutter St SE-NS/BB,LEAVSUT1,LEAVSUTT,4871,37.788252,-122.41508999999999,,SUTTER ST,LEAVENWORTH ST,NS,SE,BZ,1,1724754766000,15646692,145,3,POINT (-122.41509 37.788252),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,50,50
72176,Carl St& Cole St NW-FS,CARLCOLE,,7282,37.765833,-122.45022,2,COLE ST,CARL ST,,,,0,1724754766000,15652745,145,8,POINT (-122.45022 37.765833),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,3,29,29
69294,4th St&Townsend St S-FS/BZ,4STTOWN1,,3164,37.776894,-122.39489499999999,,TOWNSEND ST,4TH ST,FS,SW,,0,1724754766000,15644536,145,6,POINT (-122.394895 37.776894),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,4,34,34
71262,Sunset Blvd&Noriega St NW-NS/SB,SUNSNOR0,SUNSNORI,6539,37.753538,-122.495319,,NORIEGA ST,SUNSET BLVD,NS,NW,,1,1724754766000,15651952,145,4,POINT (-122.495319 37.753538),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
71880,Van Dyke Ave&Jennings St W-NS,VDYKJEN1,VDYKJENN,6840,37.72707,-122.38883,,JENNINGS ST,VAN DYKE AVE,NS,WE,FL,0,1724754766000,15654599,145,10,POINT (-122.38883 37.72707),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
69149,16th St&Mission St SW-NS/BZ,16STMIS2,16STMISS,3293,37.764983,-122.419835,,MISSION ST,16TH ST,NS,SW,BZ,0,1724754766000,15644271,145,9,POINT (-122.419835 37.764983),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,2,20,53,53
72048,Presidio Ave&Clay St NW-NS/PS,PRESCLA0,PRESCLAY,6090,37.78918,-122.44726,,CLAY ST,PRESIDIO AVE,NS,NW,,0,1724754766000,15651101,145,2,POINT (-122.44726 37.78918),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,6,31,10,10
72070,Portola Dr&Burnett Ave N-NS/SB,PORTBRNT,PORTBRNT,6010,37.747033,-122.44487,1,BURNETT AVE,PORTOLA DR,NS,NO,,0,1724754766000,15652647,145,8,POINT (-122.44487 37.747033),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,38,48,48
72388,Duboce Ave&Church St ADA Only NE-NS/SI,DUBCHUA0,,7859,37.769463,-122.429122,,CHURCH ST,DUBOCE AVE,,,,0,1724754766000,15655719,145,8,POINT (-122.429122 37.769463),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,9,28,28
70556,Lincoln Way&29th Ave NW-FS/BZ,LWAY29A0,LWAY29AV,5318,37.765032,-122.48826700000001,,29TH AVE,LINCOLN WY,FS,NW,BZ,0,1724754766000,15648323,145,4,POINT (-122.488267 37.765032),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,4,12,9,9
70331,Lombard St&Divisadero St SE-FS/BZ,LOMBDIV1,LOMBDIVI,5272,37.798971,-122.442482,1,SCOTT ST,LOMBARD ST,NS,SW,BZ,1,1724754766000,15647287,145,2,POINT (-122.442482 37.798971),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,14,14
70320,Howth St&Geneva Ave W-FS,HOWTGNV0,HOWTGNVA,5038,37.72193,-122.45027999999999,,GENEVA AVE,HOWTH ST,FS,WE,FL,0,1724754766000,15647259,145,11,POINT (-122.45028 37.72193),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,81,81
71907,Fillmore St&Geary Blvd NE-FS/BZ,FILLGEA1,FILLGEAR,4614,37.784732999999996,-122.432921,,GEARY BLVD,FILLMORE ST,FS,NE,BZ,1,1724754766000,15649460,145,5,POINT (-122.432921 37.784733),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,15,101,101
72238,Union St&Polk St SW-NS/BZ,UNINPOL1,UNINPOLK,6780,37.798683,-122.42242999999999,,POLK ST,UNION ST,NS,SW,BZ,1,1724754766000,15651285,145,3,POINT (-122.42243 37.798683),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,3,32,105,105
72123,Van Dyke Ave&Jennings St E-NS,VDYKJEN0,VDYKJENN,6839,37.72703,-122.38854,,JENNINGS ST,VAN DYKE AVE,NS,EA,FL,0,1724754766000,15649659,145,10,POINT (-122.38854 37.72703),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
69352,8th St&Brannan St W-FS/BI,.8STBRA0,8STBRAN,3203,37.771179,-122.405386,,BRANNAN ST,08TH ST,MB,WE,BZ,0,1724754766000,15644312,145,6,POINT (-122.405386 37.771179),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,34,33,33
70237,Judah St&40th Ave SE-FS/SI,JUDA40A1,JUDA40AV,5212,37.760678999999996,-122.499154,1,40TH AVE,JUDAH ST,FS,SE,SI,0,1724754766000,15647324,145,4,POINT (-122.499154 37.760679),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
70758,Portola Dr&San Pablo Ave NE-NS,PORTPAB0,PORTPABL,6116,37.7404,-122.46107,,SAN PABLO AVE,PORTOLA DR,NS,NE,,0,1724754766000,15653010,145,7,POINT (-122.46107 37.7404),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,49,49
69759,Garfield St&Bright St SW-NS/SB,GARFBRG0,GARFBRGT,4247,37.719791,-122.463642,,BRIGHT ST,GARFIELD ST,NS,SW,,0,1724754766000,15645901,145,11,POINT (-122.463642 37.719791),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,64,64
69249,Baker Beach Parking Lot SW-FS/SB,BOWLGIB0,BOWLGIBS,3023,37.790248999999996,-122.482263,,GIBSON RD,BOWLEY ST,FS,SW,,0,1724754766000,15644194,145,2,POINT (-122.482263 37.790249),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,,6,27,3,3
72294,Ocean Ave&Miramar Ave-NS,OCENMRMR,OCENMRMR,7102,37.72426,-122.45833999999999,,MIRAMAR AVE,OCEAN AVE,NS,SW,,0,1724754766000,15653367,145,11,POINT (-122.45834 37.72426),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,24,64,64
69410,Ashbury St&Piedmont St SE-NS/PS,ASHBPIE1,ASHBPIED,3664,37.765146,-122.445877,,PIEDMONT ST,ASHBURY ST,NS,SE,,0,1724754766000,15644952,145,8,POINT (-122.445877 37.765146),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,3,112,112
71799,Steuart &Mission St W-NS/BZ,STEUMIS1,STEUMISS,6498,37.7933,-122.39344,,MISSION ST,STEUART ST,NS,NW,BZ,0,1724754766000,15654576,145,6,POINT (-122.39344 37.7933),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,10,8,108,108
72036,Wisconsin St&Connecticut St SW-FS,WISCCON0,WISCCONN,6964,37.753447,-122.39867,,CONNECTICUT ST,WISCONSIN ST,FS,SW,,0,1724754766000,15649609,145,10,POINT (-122.39867 37.753447),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,54,54
69688,Cortland Ave&Mission St S-FS/BZ,CORTMIS0,CORTMISS,4157,37.74085,-122.42251,,MISSION ST,CORTLAND AVE,FS,SO,BZ,1,1724754766000,15645696,145,9,POINT (-122.42251 37.74085),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,61,61
70898,Balboa St&30TH Ave NW-FS/PS,BBOA30A0,BBOA30AV,3055,37.776114,-122.489958,,30TH AVE,BALBOA ST,FS,NW,,1,1724754766000,15653709,145,1,POINT (-122.489958 37.776114),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
70612,3rd St&Kirkwood/La Salle S-FS,3ST KWL1,,7391,37.737649999999995,-122.389734,1,KIRKWOOD AVE,03RD ST,,,,0,1724754766000,15648977,145,10,POINT (-122.389734 37.73765),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
71678,Divisadero St&Bay St. NW-NS/PS,DIVIBAY,,7568,37.801907,-122.443331,,BRODERICK ST,BAY ST,,,,0,1724754766000,15655182,145,2,POINT (-122.443331 37.801907),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,17,17
71532,19th Ave&Holloway Ave NE-FS/BB,19AVHLNE,19AVHOLL,390,37.72119,-122.475153,1,WYTON LN,19TH AVE,FS,NE,BB,0,1724754766000,15650693,145,7,POINT (-122.475153 37.72119),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,41,41
69285,22nd Ave&Lawton St SE-NS/SB,22AVLAW1,22AVLAWT,3428,37.757754,-122.47985299999999,,LAWTON ST,22ND AVE,NS,SE,,0,1724754766000,15644515,145,4,POINT (-122.479853 37.757754),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
72129,Hayes St&Divisadero St SW-NS/BZ,HAYSDIV1,HAYSDIVI,4992,37.774898,-122.437911,,BRODERICK ST,HAYES ST,NS,SW,BZ,1,1724754766000,15649680,145,5,POINT (-122.437911 37.774898),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,9,24,24
71297,Quintara St&12th Ave NE-NS/PS,QUIN12A0,QUIN12AV,6135,37.749038999999996,-122.468369,,12TH AVE,QUINTARA ST,NS,NE,,0,1724754766000,15654914,145,7,POINT (-122.468369 37.749039),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,14,44,44
71304,Ripley St&Alabama St NW-FS/BZ,RIPLALA0,RIPLALAB,6208,37.744368,-122.410465,,ALABAMA ST,RIPLEY ST,FS,NW,BZ,0,1724754766000,15654931,145,9,POINT (-122.410465 37.744368),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
71216,Rhode Island St&17th St NW-NS/PS,R IS17S0,R IS17ST,6191,37.76489,-122.40271,,17TH ST,RHODE ISLAND ST,NS,NW,,0,1724754766000,15650363,145,10,POINT (-122.40271 37.76489),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,9,4,54,54
70483,McAllister St&Baker St SW-NS/BZ,MCALBAK1,MCALBAKR,5385,37.77731,-122.44185,,BAKER ST,MCALLISTER ST,NS,SW,BZ,0,1724754766000,15648242,145,2,POINT (-122.44185 37.77731),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,18,97,97
72151,Portola Dr&Claremont Blvd NE-NS,PORTCLAR,,7151,37.73985,-122.46504,,CLAREMONT AVE,PORTOLA ST,,,,0,1724754766000,15651195,145,7,POINT (-122.46504 37.73985),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,49,49
71739,500 Parnassus UCSF Parnassus NW-FS/BZ,PARN 500,PARN 500,5887,37.763307999999995,-122.45874599999999,,,PARNASSUS AVE,FS,NW,BZ,0,1724754766000,15650895,145,7,POINT (-122.458746 37.763308),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,14,110,110
70886,Divisadero St&Sutter St NE-FS/BZ,DIVISUT1,DIVISUTT,4434,37.785337999999996,-122.439813,,SUTTER ST,DIVISADERO ST,FS,NE,BZ,0,1724754766000,15653685,145,2,POINT (-122.439813 37.785338),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,30,103,103
72375,32ND AVE & ANZA ST,32AVANZA,,7837,37.777736999999995,-122.49199899999999,,ANZA ST,32ND AVE,,,,0,1724754766000,15655674,145,1,POINT (-122.491999 37.777737),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
69849,Columbus Ave&Union St NE-FS/BZ,COLMUNIO,COLMUNIN,4119,37.8005,-122.41035600000001,,UNION ST,COLUMBUS AVE,FS,NE,BZ,0,1724754766000,15646115,145,3,POINT (-122.410356 37.8005),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,106,106
69394,Chestnut St&Fillmore St NE-NS/BZ,CHESFIL0,CHESFILL,3941,37.800844999999995,-122.436245,,WEBSTER ST,CHESTNUT ST,NS,NE,BZ,1,1724754766000,15644903,145,2,POINT (-122.436245 37.800845),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,17,17
70392,Monterey Blvd&Detroit St NW-FS/BZ,MTRYDTR0,MTRYDTRT,5426,37.731642,-122.44460699999999,,DETROIT ST,MONTEREY BLVD,FS,NW,BZ,0,1724754766000,15647915,145,7,POINT (-122.444607 37.731642),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,8,41,95,95
69483,19th Ave&Vicente St NE-FS/BB,19AVVCT1,19AVVCTE,3398,37.739546,-122.47531000000001,1,VICENTE ST,19TH AVE,NS,SE,FL,1,1724754766000,15644751,145,7,POINT (-122.47531 37.739546),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,46,46
69794,Divisadero St&Hayes St NE-FS/BZ,DIVIHAY1,DIVIHAYS,4425,37.775059,-122.437739,,HAYES ST,DIVISADERO ST,FS,NE,BZ,0,1724754766000,15645956,145,5,POINT (-122.437739 37.775059),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,9,23,23
70014,Felton St&Amherst St NE-NS,FELTAMS0,FELTAMST,4581,37.727019999999996,-122.41633999999999,,AMHERST ST,FELTON ST,NS,NE,FL,0,1724754766000,15646550,145,9,POINT (-122.41634 37.72702),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,2,7,92,92
72366,Lincoln Way & 34th Ave SE-FS/BZ,LWAY34A1,,7853,37.764708999999996,-122.493413,,34TH AVE,LINCOLN WY,,,,0,1724754766000,15655648,145,4,POINT (-122.493413 37.764709),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
71475,Duboce Ave&Church St SW-NS/PS,DUBOCHU3,,8061,37.769374,-122.429351,1,CHURCH ST,DUBOCE AVE,,,,0,1724754766000,15655397,145,8,POINT (-122.429351 37.769374),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,5,28,28
70192,Mason St&Jackson St NW-NS,MASNJAC1,MASNJACK,5365,37.795601999999995,-122.411666,,JACKSON ST,MASON ST,NS,NW,,0,1724754766000,15647136,145,3,POINT (-122.411666 37.795602),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,16,16
71964,Prague St&Russia Ave E-FS,PRAGRUS1,PRAGRUSS,6084,37.71756,-122.4282,,RUSSIA AVE,PRAGUE ST,FS,EA,FL,0,1724754766000,15651090,145,11,POINT (-122.4282 37.71756),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,90,90
70078,Folsom St&3RD St E-FS/SI,FOLS 3S0,FOLS 3ST,4657,37.783873,-122.398684,,HAWTHORNE ST,FOLSOM ST,FS,EA,BZ,0,1724754766000,15646791,145,6,POINT (-122.398684 37.783873),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,8,32,32
71563,3rd St&Van Dyke Ave NE-FS/SI,3ST VDY0,3ST VDY0,7345,37.729290999999996,-122.392604,1,VAN DYKE AVE,3RD ST,MB,,SI,0,1724754766000,15654347,145,10,POINT (-122.392604 37.729291),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
71571,6th Ave & Fulton St,.6AVFUL0,.6AVFULT,3183,37.773809,-122.463745,,FULTON ST,06TH AVE,FS,NE,BZ,0,1724754766000,15654970,145,1,POINT (-122.463745 37.773809),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,11,5,5
70029,Geary Blvd&Park Presidio Blvd SE-FS,GEARPKP1,GEARPKPR,4756,37.780642,-122.47182699999999,1,FUNSTON AVE,GEARY BLVD,NS,SW,BZ,0,1724754766000,15646614,145,1,POINT (-122.471827 37.780642),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,11,5,5
72303,Right Of Way&20th St NE-FS/SB,ROW 20S1,ROW 20ST,6215,37.758229,-122.427795,,20TH ST,MUNI RAIL - J RROW,NS,SE,,0,1724754766000,15653402,145,8,POINT (-122.427795 37.758229),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,5,37,37
70175,Mansell St&Dartmouth St S-NS/PS,MANSDAR0,MANSDART,5340,37.719376,-122.409058,,DARTMOUTH ST,MANSELL ST,NS,SO,,0,1724754766000,15647076,145,9,POINT (-122.409058 37.719376),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,19,91,91
71096,Turk St&Chabot Ter SE-FS/BZ,TURKCBO1,TURKCBOT,6715,37.778012,-122.451367,,CHABOT TER,TURK BLVD,FS,SE,BZ,1,1724754766000,15654865,145,1,POINT (-122.451367 37.778012),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,4,18,12,12
70187,Mason St&Greenwich St E-MI,MASNGNW0,MASNGNWH,5360,37.801929,-122.412775,,GREENWICH ST,MASON ST,MI,EA,,0,1724754766000,15647116,145,3,POINT (-122.412775 37.801929),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,6,107,107
70442,Hyde St&North Point St SE-NS,HYDEN P0,HYDEN PT,5080,37.805633,-122.420272,,NORTH POINT ST,HYDE ST,NS,SE,,0,1724754766000,15647656,145,3,POINT (-122.420272 37.805633),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,6,32,99,99
70746,Persia Ave&Athens St E-NS,PERSATH0,PERSATHN,5906,37.720138999999996,-122.429501,,ATHENS ST,PERSIA AVE,NS,EA,FL,0,1724754766000,15652952,145,11,POINT (-122.429501 37.720139),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,90,90
70801,11th St&Howard St S-FS/BZ,11STHWR0,11STHWRD,3241,37.77283,-122.41538,1,HOWARD ST,11TH ST,FS,SO,BZ,0,1724754766000,15649991,145,6,POINT (-122.41538 37.77283),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,20,32,32
70956,Mission St&San Jose Ave OB S-FS/BZ,MISSS.J0,MISSS.J.,7099,37.706372,-122.459975,,CROCKER AVE,MISSION ST,FS,SO,BZ,0,1724754766000,15653711,145,,POINT (-122.459975 37.706372),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,,,,,
70632,Noriega St&38th Ave NE-NS/SB,NORI38A0,NORI38AV,5753,37.75343,-122.496717,,38TH AVE,NORIEGA ST,NS,NE,,0,1724754766000,15648750,145,4,POINT (-122.496717 37.75343),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
71016,Mission St&1st St N-NS/BZ,MISS 1S0,MISS 1ST,5528,37.789919999999995,-122.39749,,01ST ST,MISSION ST,NS,NO,BZ,0,1724754766000,15650169,145,6,POINT (-122.39749 37.78992),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,8,108,108
70225,Innes Ave&Arelious Walker St E-NS/PS,INESARE1,INESFTCH,5099,37.730941,-122.37376,,FITCH ST,INNES AVE,NS,EA,,0,1724754766000,15646900,145,10,POINT (-122.37376 37.730941),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,76,76
72382,Ingalls St& Oakdale Ave NW-NS/SB,INGLOAK0,,8054,37.730427999999996,-122.382913,,INGALLS ST,OAKDALE AVE,,,,0,1724754766000,15655685,145,10,POINT (-122.382913 37.730428),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
70685,228 Bayshore Blvd W-FS/BZ,BSHR 228,BSHR 228,3768,37.74472,-122.40442999999999,1,,BAY SHORE BLVD,FS,SW,BZ,0,1724754766000,15649341,145,9,POINT (-122.40443 37.74472),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,2,2,85,85
71115,Powell St&O'Farrell St SE-NS,POWLOFA0,POWLOFAR,6068,37.786322,-122.407933,,OFARRELL ST,POWELL ST,NS,SE,,0,1724754766000,15650296,145,3,POINT (-122.407933 37.786322),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,8,19,19
71330,Turk St&Lyon St NE-NS/SB,TURKLYO0,TURKLYON,6722,37.779109999999996,-122.443596,,LYON ST,TURK BLVD,NS,NE,,0,1724754766000,15650451,145,2,POINT (-122.443596 37.77911),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,6,18,13,13
69751,Fulton St&Masonic Ave SE-FS/BZ,FULTMSI1,FULTMSIC,4230,37.775773,-122.44628900000001,,MASONIC AVE,FULTON ST,NS,SW,BZ,0,1724754766000,15645866,145,5,POINT (-122.446289 37.775773),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,18,24,24
71937,1901 Sunnydale Ave SW-MB/SB,SUNY1901,SUNY1901,6568,37.71322,-122.42115,1,,SUNNYDALE AVE,MB,SW,,0,1724754766000,15651023,145,10,POINT (-122.42115 37.71322),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,74,74
71509,Mission St&Power St NE-FS/BZ,MISSPOWR,,7841,37.746245,-122.419401,,PRECITA AVE,MISSION ST,,,,0,1724754766000,15655487,145,9,POINT (-122.419401 37.746245),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
71197,16th Street & 4th Street NW/FS/BZ,16ST4ST1,,7767,37.766864,-122.390891,,04TH ST,16TH ST,,,,0,1724754766000,15655371,145,6,POINT (-122.390891 37.766864),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,4,34,34
70156,1100 Lake Merced Blvd SE-NS/SB,L M 1101,L M 1100,4828,37.70913,-122.48498000000001,,UNNAMED 129,LAKE MERCED BLVD,NS,SE,,0,1724754766000,15647017,145,7,POINT (-122.48498 37.70913),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,43,43
70864,Market St&Gough St N-NS/SI,MRKTGOU0,MRKTGOUG,5672,37.773269,-122.421768,1,GOUGH ST,MARKET ST,NS,NO,SI,0,1724754766000,15653575,145,6,POINT (-122.421768 37.773269),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,11,9,21,21
69821,US Post Office S-FS/BZ,EVANUSP0,EVANUSPO,4564,37.739717,-122.382813,,POST OFFICE,EVANS AVE,FS,SO,BZ,0,1724754766000,15646050,145,10,POINT (-122.382813 37.739717),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
71168,Park Presidio Blvd&Balboa St SW-FS,PKPRBBO2,PKPRBBOA,5947,37.77648,-122.47214,1,BALBOA ST,PARK PRESIDIO BLVD,FS,SW,FL,1,1724754766000,15653999,145,1,POINT (-122.47214 37.77648),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,5,5
71729,23rd Ave&Lincoln Way SW-FS/SB,23AVLWA0,23AVLWAY,3445,37.765026,-122.48160899999999,,LINCOLN WY,23RD AVE,FS,SW,,0,1724754766000,15650856,145,4,POINT (-122.481609 37.765026),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
70918,Munich St&Geneva Ave W-NS/SB,MNCHGNV0,MNCHGNVA,5631,37.71293,-122.43295,,GENEVA AVE,MUNICH ST,NS,WE,,0,1724754766000,15650081,145,11,POINT (-122.43295 37.71293),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
70116,Leavenworth St&California St SE-NS,LEAVCAL1,LEAVCALI,4863,37.79109,-122.41567,,CALIFORNIA ST,LEAVENWORTH ST,NS,SE,BZ,1,1724754766000,15646685,145,3,POINT (-122.41567 37.79109),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,16,16
70948,Munich St&Naples St NE-NS/PS,MNCHNAP1,MNCHNAPL,5632,37.711155,-122.438241,,NAPLES ST,MUNICH ST,NS,NE,,0,1724754766000,15651628,145,11,POINT (-122.438241 37.711155),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
