Stop ID,Stop Abbr,Stop Name,Lon,Lat,Bus Stop Type,Route(S),Jurisdiction
903578,903578,N DECATUR RD @ SUPERIOR AVE,-84299783,33790990,Bench,36,DeKalb
903579,903579,CLAIRMONT RD@CLAIRMONT LK,-84309463,33801409,Sign on Post,19,DeKalb
903580,903580,DEKALB INDUSTRIAL WAY @ MILSCOTT DR,-84278080,33796230,Sign on Post,75;123,DeKalb
903581,903581,VA HOSPITAL,-84310897,33802142,Shelter,19;19,DeKalb
903582,903582,CLAIRMONT RD @ CLAIRMONT LAKE,-84309559,33801213,Sign on Post,19,DeKalb
903584,903584,N DECATUR RD @ 3711,-84243188,33785746,Sign on Post,117,DeKalb
903585,903585,N DECATUR RD @ NORTHERN AVE,-84245775,33786723,Sign on Post,117,DeKalb
903586,903586,N DECATUR RD @ NORTHERN AVE,-84247475,33787561,Sign on Post,117,DeKalb
903587,903587,N DECATUR RD @ CHURCH ST,-84262917,33793611,Sign on Post,8;117,DeKalb
903588,903588,N DECATUR RD @ KENTUCKY ST,-84269379,33793808,Sign on Post,117,DeKalb
903589,903589,N DECATUR RD @ JORDAN LN,-84271612,33793737,Sign on Post,117,DeKalb
903590,903590,N DECATUR RD @ DEKALB INDUSTRIAL WAY,-84276115,33793922,Shelter,117,DeKalb
903591,903591,ROCKBRIDGE RD @ OROARKE DR,-84168900,33788972,Sign on Post,117,DeKalb
903592,903592,ROCKBRIDGE RD@BARBASHELA DR,-84186639,33788675,Bench,117,DeKalb
903593,903593,ROCKBRIDGE RD @ SHELTON WOODS CT,-84183411,33789676,Sign on Post,117,DeKalb
903595,903595,DELMAR LN NW@STRATFORD DR,-84487582,33755475,Sign on Post,865,Atlanta
903596,903596,KINGSTON RD @ HARWELL RD,-84494621,33779573,Sign on Post,853,Atlanta
903597,903597,DELMAR LN NW@DELMOOR DR NW,-84489656,33755699,Sign on Post,865,Atlanta
903598,903598,DELMAR LN NW@ALLEN TEMPLE CT NW,-84491028,33755711,Sign on Post,865,Atlanta
903599,903599,BAKERS FERRY RD@OAKSIDE DR,-84511791,33760499,Sign on Post,856,Atlanta
903600,903600,DONALD L HOLLOWELL PKY @ CENTER HILL AVE,-84464667,33776784,Sign on Post,50,Atlanta
903601,903601,DONALD L HOLLOWELL PKWY @ STIFF ST,-84427103,33771792,Shelter,26;26;50,Atlanta
903602,903602,MARIETTA BLVD NW @ JEFFERSON ST NW,-84426017,33775518,Shelter,26;26,Atlanta
903603,903603,JAMES P BRAWLEY DR @ CARTER ST,-84412784,33756257,Sign on Post,68,Atlanta
903604,903604,MARIETTA BLVD NW @ RICE ST NW,-84426500,33777800,Sign on Post,26;26,Atlanta
903605,903605,E PONCE DE LEON AVE@MILTON ST,-84261993,33796215,Sign on Post,120,DeKalb
903606,903606,E PONCE DE LEON AVE @ VALLEY BROOK RD,-84262882,33795366,Bench,120,DeKalb
903609,903609,N DECATUR RD @ DEKALB INDUSTRIAL WAY,-84275451,33793757,Shelter,117,DeKalb
903610,903610,N DECATUR RD @ E PONCE DE LEON AVE,-84264770,33793689,Sign on Post,117,DeKalb
903611,903611,N DECATUR RD @ FRANCES ST,-84267647,33793751,Sign on Post,117,DeKalb
903612,903612,DEKALB INDUSTRIAL WAY @ N DECATUR RD,-84276614,33794455,Shelter,75;123,DeKalb
903614,903614,N DECATUR RD @ CLAIRMONT CIR,-84301390,33790970,Sign on Post,36,DeKalb
903615,903615,N DECATUR RD @ N SUPERIOR AVE,-84299632,33791177,Sign on Post,36,DeKalb
903617,903617,N DECATUR RD @ WENDAN DR,-84296781,33792457,Sign on Post,36,DeKalb
903618,903618,MEMORIAL DR@5405,-84217729,33799478,Shelter,121,DeKalb
903619,903619,MEMORIAL DR @ VILLAGE SQUARE DR,-84211725,33800622,Bench,121,DeKalb
903622,903622,N DECATUR RD @ WENDAN DR,-84296740,33792680,Sign on Post,36,DeKalb
903624,903624,N DECATUR RD @ SUZANNE DR,-84294075,33793640,Sign on Post,36,DeKalb
903632,903632,ROCKBRIDGE RD @ ROCKBOROUGH DR,-84176880,33790486,Bench,117,DeKalb
903633,903633,ROCKBRIDGE RD@SAN MARCOS WAY,-84179359,33790257,Sign on Post,117,DeKalb
903634,903634,ROCKBRIDGE RD@SHELTON WOODS CT,-84183227,33789893,Sign on Post,117,DeKalb
903635,903635,ROCKBRIDGE RD@THOMAS JEFFERSON DR,-84200880,33786424,Shelter,117,DeKalb
903636,903636,ROCKBRIDGE RD @ POPLAR RD,-84203410,33786370,Bench,117,DeKalb
903637,903637,ROCKBRIDGE RD @ CLUB HOUSE DR,-84206210,33786400,Simme Seat,117,DeKalb
903638,903638,E PONCE DE LEON AVE @ TUGGLE DR,-84174249,33812671,Sign on Post,119,DeKalb
903639,903639,FULTON INDUSTRIAL BLVD @ ROBINSON DR,-84542486,33757715,Shelter,73,Fulton
903640,903640,FULTON INDUSTRIAL BLVD @ MARVIN MILLER DR,-84539448,33759833,Shelter,73,Fulton
903641,903641,FULTON INDUSTRIAL BLVD @ PATTON DR,-84536973,33761350,Shelter,73,Fulton
903643,903643,JAMES JACKSON PKWY @ HIGHTOWER RD,-84474233,33777497,Bench,60;153,Atlanta
903644,903644,HAMILTON E HOLMES DR NW @ DONALD L HOLLOWELL PKWY,-84473767,33775609,Shelter,60;153;853,Atlanta
903645,903645,BAKERS FERRY RD@3783,-84513486,33760326,Sign on Post,856,Atlanta
903651,903651,COLLIER DR NW @ CHALMERS DR,-84477452,33763780,Sign on Post,850,Atlanta
903655,903655,MONTREAL RD @ SAMS RD,-84242572,33812418,Shelter,125,DeKalb
903657,903657,N DECATUR RD @ GLENDALE RD,-84252419,33789864,Shelter,117,DeKalb
903658,903658,N DECATUR RD @ PARKDALE DR,-84256288,33791259,Shelter,8;117,DeKalb
903659,903659,N DECATUR RD @ GIFFORD DR,-84258311,33792119,Shelter,8;117,DeKalb
903661,903661,FAIRBURN RD NW@FAIRLANE DR NW,-84500124,33767042,Sign on Post,856,Atlanta
903662,903662,MARTIN L KING JR DR SW @ BOLTON RD NW,-84511250,33766148,Sign on Post,73,Atlanta
903664,903664,HAMILTON E HOLMES DR NW @ JOSEPH E BOONE BLVD NW,-84469719,33763184,Sign on Post,51;60;153,Atlanta
903665,903665,HAMILTON E HOLMES DR NW @ WASHINGTON ST NW,-84473531,33773327,Sign on Post,60;153;853,Atlanta
903667,903667,DONALD L HOLLOWELL PKWY NW @ HOLLYWOOD RD NW,-84450471,33776856,Sign on Post,50,Atlanta
903668,903668,DONALD L HOLLOWELL PKY @ EMILY PL NW,-84452194,33776754,Sign on Post,50,Atlanta
903669,903669,DONALD L HOLLOWELL PKY @ GARY RD NW,-84461372,33777195,Sign on Post,50,Atlanta
903671,903671,NORTH DEKALB MALL,-84277388,33810021,Shelter,123;123,DeKalb
903672,903672,N DRUID HILLS RD @ DRUID WOODS CT,-84278366,33811775,Sign on Post,8,DeKalb
903674,903674,E PONCE DE LEON AVE@VERDI WAY,-84255363,33801395,Sign on Post,120,DeKalb
903677,903677,ROCKBRIDGE RD@SUSAN CREEK DR,-84226013,33785816,Sign on Post,117,DeKalb
903679,903679,FAIRLANE DR NW@CAMROSE WAY NW,-84506443,33766554,Sign on Post,856,Atlanta
903680,903680,FAIRLANE DR NW@3572,-84504542,33766642,Sign on Post,856,Atlanta
903681,903681,FAIRLANE DR NW@3524,-84502847,33766850,Sign on Post,856,Atlanta
903682,903682,FAIRLANE DR NW@FAIRLANE CIR NW,-84501205,33766897,Sign on Post,856,Atlanta
903683,903683,COLLIER DR NW @ HARWELL RD NW,-84493781,33767893,Sign on Post,850;856,Atlanta
903684,903684,COLLIER DR NW @ 3075,-84487807,33764445,Sign on Post,850;856,Atlanta
903685,903685,TIGER FLOWERS DR NW @ WADLEY ST NW,-84458822,33760841,Sign on Post,867,Atlanta
903687,903687,VERBENA ST NW @ 2208,-84460770,33755817,Sign on Post,867,Atlanta
903688,903688,VERBENA ST NW @ 2240,-84461272,33756559,Sign on Post,867,Atlanta
903689,903689,HYACINTH AVE NW @ PANSY ST NW,-84461220,33758197,Sign on Post,867,Atlanta
903690,903690,CARVER DR NW @ HYACINTH AVE NW,-84461223,33759898,Sign on Post,867,Atlanta
903691,903691,HOLLYWOOD RD NW @ BROOKS AVE NW,-84461322,33785229,Shelter,58,Atlanta
903693,903693,HOLLYWOOD RD NW @ SUMLIN AVE NW,-84455481,33780045,Sign on Post,58,Atlanta
903696,903696,HOLLYWOOD RD NW@EUGENIA PL NW,-84453179,33778150,Sign on Post,58,Atlanta
903697,903697,N DECATUR RD @ WINN WAY,-84280700,33792900,Sign on Post,123,DeKalb
903698,903698,CHURCH ST @ N DECATUR RD,-84285253,33792033,Sign on Post,123,DeKalb
903699,903699,CHURCH ST @ WILLOW LN,-84293050,33785010,Sign on Post,36;123,DeKalb
903700,903700,CLAIRMONT RD @ N WILLIAMSBURG DR,-84308672,33811175,Sign on Post,19,DeKalb
903702,903702,CLAIRMONT RD @ SOUTHERN LN,-84310773,33803493,Sign on Post,19,DeKalb
903703,903703,CLAIRMONT RD@BUTLER LN,-84310386,33806257,Sign on Post,19,DeKalb
903706,903706,ROCKBRIDGE RD@HICKORY HILLS DR,-84192090,33787770,Sign on Post,117,DeKalb
903710,903710,ROCKBRIDGE RD @ ORCHARD DR,-84166279,33787622,Shelter,117,DeKalb
903715,903715,DELMAR LN NW@HARWELL RD NW,-84493157,33756092,Sign on Post,865,Atlanta
903716,903716,DELMAR LN NW@HARWELL RD NW,-84496017,33756271,Sign on Post,865,Atlanta
903718,903718,BAKERS FERRY RD@WISTERIA LN,-84509735,33760287,Sign on Post,856,Atlanta
903720,903720,CORNELL BLVD@CANDLELIGHT LN,-84519528,33758928,Sign on Post,856,Atlanta
903721,903721,CANDLELIGHT LN@KENORA DR,-84519841,33757916,Sign on Post,856,Atlanta
903722,903722,E PONCE DE LEON AVE @ GLENDALE RD,-84256835,33800219,Sign on Post,120,DeKalb
903723,903723,E PONCE DE LEON AVE @ MURPHEY ST,-84260231,33797517,Sign on Post,120,DeKalb
903724,903724,N DECATUR RD @ MCHENRY AVE,-84256604,33791304,Sign on Post,8;117,DeKalb
903725,903725,N DECATUR RD @ KENTUCKY ST,-84269578,33793629,Sign on Post,117,DeKalb
903726,903726,N DECATUR RD @ CHURCH ST,-84262736,33793518,Sign on Post,8;117,DeKalb
903727,903727,N DECATUR RD @ FRANCES ST,-84267783,33793601,Sign on Post,117,DeKalb
903728,903728,BAKERS FERRY RD SW@OAKSIDE DR SW,-84511878,33760436,Sign on Post,856,Atlanta
903729,903729,BAKERS FERRY RD SW@CHARTER OAK DR S,-84511147,33760258,Sign on Post,856,Atlanta
903730,903730,BAKERS FERRY RD SW@WISTERIA LN SW,-84509735,33760216,Sign on Post,856,Atlanta
903731,903731,BAKERS FERRY RD SW @ KENNER DR,-84508279,33760281,Simme Seat,856,Atlanta
903733,903733,COLLIER DR NW@HARWELL RD NW,-84494013,33767944,Sign on Post,850;856,Atlanta
903734,903734,COLLIER DR NW@COLLIER CT,-84496999,33767978,Sign on Post,850;856,Atlanta
903735,903735,COLLIER DR NW@3368,-84498033,33768361,Sign on Post,850;856,Atlanta
903736,903736,HAMILTON E HOLMES DR@SANTA BARBARA,-84469795,33764736,Sign on Post,60;153,Atlanta
903737,903737,ROCKBRIDGE RD @ N HAIRSTON RD,-84194606,33787341,Shelter,117,DeKalb
903738,903738,ROCKBRIDGE RD@HALWICK WAY,-84198890,33786880,Sign on Post,117,DeKalb
903740,903740,MEMORIAL DR @ MOUNTAIN VIEW DR,-84187926,33805402,Sign on Post,119,DeKalb
903741,903741,W MOUNTAIN ST @ MEADOW ROCK DR,-84183931,33806883,Sign on Post,119,DeKalb
903742,903742,W MOUNTAIN ST @ PINE ROC WAY,-84181400,33806921,Sign on Post,119,DeKalb
903743,903743,MARTIN L KING JR DR @ FULTON INDUSTRIAL BLVD,-84519072,33769732,Shelter,73,Fulton
903744,903744,MARTIN L KING JR DR SW @ WENDELL DR SW,-84515716,33769497,Sign on Post,73,Fulton
903745,903745,MARTIN L KING JR DR SW @ OLD GORDON RD SW,-84513277,33768087,Shelter,73,Atlanta
903746,903746,MARTIN L KING JR DR SW @ BOLTON RD NW,-84511217,33765933,Bench,73,Atlanta
903749,903749,FULTON INDUSTRIAL BLVD @ SHIRLEY DR,-84530123,33765077,Shelter,73,Fulton
903750,903750,FULTON INDUSTRIAL BLVD @ WENDELL DR,-84524290,33767638,Shelter,73,Fulton
903752,903752,CANDLELIGHT LN @ SARNIA LN,-84520044,33756761,Sign on Post,856,Atlanta
903753,903753,WENDELL DR SW @ 4050,-84518242,33766602,Shelter,73,Fulton
903754,903754,WENDELL DR @ FULTON INDUSTRIAL BLVD,-84524051,33767737,Bench,73,Fulton
903756,903756,BAKER RD NW@CHURCH ST NW,-84466883,33769585,Sign on Post,853,Atlanta
903757,903757,CANDLELIGHT LN@BAKERS FERRY RD,-84521431,33754593,Sign on Post,856,Atlanta
903758,903758,WILSON MILL RD@606,-84517683,33746138,Sign on Post,865,Atlanta
903760,903760,WENDELL DR @ 4050,-84519764,33766465,Bench,73,Fulton
903761,903761,BAKER RD NW@LINCOLN DR NW,-84466687,33769496,Sign on Post,853,Atlanta
903764,903764,BAKER RD NW@CENTER HILL AVE,-84463502,33769768,Sign on Post,853,Atlanta
903765,903765,HAMILTON E HOLMES DR NW@RYNE ST NW,-84470775,33767769,Sign on Post,60;153,Atlanta
903766,903766,LINKWOOD RD@TRIBBLE LN,-84483036,33759069,Sign on Post,856,Atlanta
903767,903767,HAMILTON E HOLMES DR NW@RYNE ST,-84469867,33766405,Sign on Post,60;153,Atlanta
903768,903768,HAMILTON E HOLMES DR NW @ BAKER RD NW,-84471873,33769106,Sign on Post,60;153,Atlanta
903769,903769,HAMILTON E HOLMES DR NW @ OLDKNOW DR,-84473444,33771653,Sign on Post,60;153;853,Atlanta
903770,903770,DONALD L HOLLOWELL PKY @ EUGENIA PL NW,-84453625,33776728,Sign on Post,50,Atlanta
903772,903772,DONALD L HOLLOWELL PKY @ WOOD ST NW,-84457139,33776614,Sign on Post,50,Atlanta
903773,903773,DONALD L HOLLOWELL PKY @ COMMODORE DR NW,-84458943,33776770,Sign on Post,50,Atlanta
903783,903783,MARTIN L KING JR DR SW @ ADAMSVILLE DR SW,-84507803,33761660,Shelter,73;856,Atlanta
903784,903784,MARTIN L KING JR DR SW @ FAIRBURN RD SW,-84505951,33759980,Shelter,73,Atlanta
903786,903786,LINKWOOD RD NW@TRIBBLE LN NW,-84482716,33759235,Sign on Post,856,Atlanta
903787,903787,LINKWOOD RD NW @ 183,-84482480,33760686,Sign on Post,856,Atlanta
903788,903788,LINKWOOD RD NW@LINKWOOD PL NW,-84482754,33761831,Sign on Post,856,Atlanta
903793,903793,N DRUID HILLS RD @ ORION DR,-84268436,33807681,Sign on Post,8,DeKalb
903794,903794,VALLEY BROOK RD @ 908,-84267794,33805260,Sign on Post,8,DeKalb
903795,903795,VALLEY BROOK RD@HOLLYWOOD DR,-84267492,33804404,Sign on Post,8,DeKalb
903796,903796,VALLEY BROOK RD@VISTA BROOK DR,-84266852,33802363,Sign on Post,8,DeKalb
903797,903797,HIGHTOWER RD NW @ WHITING ST NW,-84474752,33778947,Sign on Post,60,Atlanta
903798,903798,HIGHTOWER RD @ 954,-84474419,33781283,Sign on Post,60,Atlanta
903799,903799,CEDAR ST @ N CLARENDON AVE,-84263192,33785437,Sign on Post,8,DeKalb
903800,903800,CEDAR ST @ 3RD AVE,-84260491,33785363,Sign on Post,8,DeKalb
903801,903801,CEDAR ST @ REED ST,-84258392,33785353,Sign on Post,8,DeKalb
903802,903802,7TH AVE@CHAPEL ST,-84256282,33786497,Sign on Post,8,DeKalb
903808,903808,DELMAR LN NW@STRATFORD DR NW,-84488199,33755710,Sign on Post,865,Atlanta
903809,903809,DELMAR LN NW@DELMOOR DR NW,-84489500,33755937,Sign on Post,865,Atlanta
903810,903810,MARTIN L KING JR DR SW @ HOWELL DR SW,-84503055,33758078,Shelter,73;165,Atlanta
903811,903811,DELMAR LN NW@3345,-84497343,33756735,Sign on Post,865,Atlanta
903818,903818,N DRUID HILLS RD @ LAWRENCEVILLE HWY,-84273480,33810243,Shelter,8;75;123,DeKalb
903820,903820,N INDIAN CREEK DR @ 449,-84235485,33788344,Bench,125,DeKalb
903821,903821,N INDIAN CREEK DR @ MILLIGAN DR,-84236037,33790079,Shelter,125,DeKalb
903822,903822,N INDIAN CREEK DR @ 555,-84235729,33791388,Shelter,125,DeKalb
903823,903823,N INDIAN CREEK DR @ INDIAN CREEK LN,-84236098,33793823,Sign on Post,125,DeKalb
903824,903824,N INDIAN CREEK DR @ ROGERS ST,-84239273,33805130,Sign on Post,125,DeKalb
903827,903827,E PONCE DE LEON AVE @ LAREDO DR,-84268987,33785229,Shelter,120,DeKalb
903828,903828,E PONCE DE LEON AVE @ PATTERSON AVE,-84265918,33785742,Shelter,120,DeKalb
903829,903829,E PONCE DE LEON AVE @ EXCHANGE AVE,-84264772,33790941,Sign on Post,120,DeKalb
903831,903831,W MOUNTAIN ST @ 5100,-84180320,33806941,Simme Seat,119,DeKalb
903832,903832,W MOUNTAIN ST @ MEADOW ROCK DR,-84183257,33807035,Sign on Post,119,DeKalb
903833,903833,MEMORIAL DR @ MOUNTAIN VIEW DR,-84187109,33806207,Bench,119,DeKalb
903835,903835,N HAIRSTON RD@CHATFIELD DR,-84193487,33814911,Sign on Post,121,DeKalb
903836,903836,N HAIRSTON RD @ STONEGATE IND BLVD,-84194600,33822360,Bench,121,DeKalb
903837,903837,ROCKBRIDGE RD@EDDINGTON WAY,-84181506,33789747,Sign on Post,117,DeKalb
903838,903838,ROCKBRIDGE RD@SAN MARCOS WAY,-84179867,33789955,Sign on Post,117,DeKalb
903839,903839,MARTIN L KING JR DR SW @ HOWELL DR SW,-84503261,33758042,Shelter,73;165,Atlanta
903840,903840,MARTIN L KING JR DR SW @ BROWNLEE RD SW,-84499831,33755451,Shelter,73;165,Atlanta
903842,903842,DELMAR LN NW@BROWNLEE RD NW,-84499260,33756854,Sign on Post,865,Atlanta
903847,903847,FAIRBURN RD@762,-84500185,33776174,Sign on Post,850,Atlanta
903848,903848,BAKER RD NW@GARY RD NW,-84461187,33770210,Sign on Post,853,Atlanta
903850,903850,HAMILTON E HOLMES DR NW @ HIGHTOWER CT,-84469524,33761741,Bench,51;60;153;850,Atlanta
903851,903851,BAKER RD NW@TWILLEY RD NW,-84458656,33770340,Sign on Post,853,Atlanta
903855,903855,N CLARENDON AVE @ CEDAR ST,-84263250,33785267,Sign on Post,8,DeKalb
903856,903856,GLENDALE RD @ BROWNELL AVE,-84255190,33786720,Sign on Post,8,DeKalb
903857,903857,GLENDALE RD@BROWNELL AVE,-84254911,33786568,Sign on Post,8,DeKalb
903861,903861,MERCURY DR NW @ VENUS PL,-84508942,33775982,Sign on Post,850,Atlanta
903862,903862,MERCURY DR NW@BOLFAIR DR NW,-84508683,33779533,Sign on Post,850,Atlanta
903863,903863,DONALD L HOLLOWELL PKY @ HALL ST NW,-84465884,33776326,Sign on Post,50,Atlanta
903864,903864,DONALD L HOLLOWELL PKY @ PEYTON AVE NW,-84467339,33775902,Sign on Post,50,Atlanta
903865,903865,DONALD L HOLLOWELL PKY @ WOODS DR NW,-84469167,33775517,Sign on Post,50,Atlanta
903866,903866,DONALD L HOLLOWELL PKWY @ BELLVIEW AVE NW,-84471558,33775445,Sign on Post,50,Atlanta
903867,903867,HAMILTON E HOLMES DR NW @ DONALD L HOLLOWELL PKY,-84473582,33775699,Sign on Post,153;853,Atlanta
903868,903868,JAMES JACKSON PKY @ HIGHTOWER RD,-84474140,33777623,Shelter,60;153,Atlanta
903869,903869,HIGHTOWER RD NW @ NORTHWEST DR NW,-84473490,33784435,Sign on Post,60,Atlanta
903870,903870,JOSEPH E BOONE BLVD @ DIXIE HILLS CIR NW,-84449358,33763698,Bench,51,Atlanta
903873,903873,LINKWOOD RD NW@HEDGEWOOD DR NW,-84482925,33757370,Sign on Post,856,Atlanta
903874,903874,COLLIER DR NW @ LARCHMONT DR NW,-84485516,33763078,Sign on Post,850;856,Atlanta
903875,903875,LINKWOOD RD NW @ HEDGEWOOD DR NW,-84482723,33757384,Sign on Post,856,Atlanta
903876,903876,COLLIER DR NW@HAMILTON E HOLMES DR,-84470721,33763682,Sign on Post,850,Atlanta
903880,903880,N DRUID HILLS RD @ MISTLETOE RD,-84275603,33810897,Sign on Post,8,DeKalb
903881,903881,N DRUID HILLS RD @ OAK TREE RD,-84276843,33811238,Sign on Post,8,DeKalb
903882,903882,VALLEY BROOK RD@FANTASY LN,-84266342,33800761,Sign on Post,8,DeKalb
903883,903883,VALLEY BROOK RD@WESTBURY DR,-84265593,33798451,Sign on Post,8,DeKalb
903884,903884,VALLEY BROOK RD@CEDAR BROOK DR,-84263821,33796857,Sign on Post,8,DeKalb
903885,903885,VALLEY BROOK RD @ E PONCE DE LEON AVE,-84263148,33795434,Shelter,8,DeKalb
903886,903886,VALLEY BROOK RD @ E PONCE DE LEON AVE,-84263230,33795880,Shelter,8,DeKalb
903887,903887,VALLEY BROOK RD@FORD PL,-84263821,33797090,Sign on Post,8,DeKalb
903888,903888,GLENDALE RD@HATTON DR,-84254160,33787140,Sign on Post,8,DeKalb
903889,903889,GLENDALE RD @ N DECATUR RD,-84252630,33789440,Sign on Post,8,DeKalb
903894,903894,DELMAR LN NW@ALLEN TEMPLE CT NW,-84490514,33756084,Sign on Post,865,Atlanta
903895,903895,DELMAR LN NW@ARLINGTON DR NW,-84492809,33756280,Sign on Post,865,Atlanta
903896,903896,DELMAR LN NW@HARWELL RD NW,-84495661,33756555,Sign on Post,865,Atlanta
903901,903901,FAIRBURN RD@795,-84500013,33775933,Sign on Post,850,Atlanta
903904,903904,DEKALB INDUSTRIAL WAY @ IRVIN WAY,-84276476,33789268,Sign on Post,75,DeKalb
903905,903905,DEKALB INDUSTRIAL WAY @ 455,-84276080,33790166,Sign on Post,75,DeKalb
903907,903907,N DECATUR RD @ 3799,-84238729,33785608,Shelter,117,DeKalb
903908,903908,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE,-84236357,33796159,Sign on Post,125,DeKalb
903910,903910,N INDIAN CREEK DR @ JAMISON PL,-84238385,33802041,Shelter,125,DeKalb
903911,903911,N INDIAN CREEK DR @ DEBELLE ST,-84238818,33803796,Shelter,125,DeKalb
903914,903914,CROFT PL NW@BOLTON RD NW,-84505736,33774973,Sign on Post,850,Atlanta
903916,903916,FAIRBURN RD NW@1076,-84507405,33779392,Sign on Post,850,Atlanta
903917,903917,W MOUNTAIN ST @ SEXTON DR,-84178451,33806448,Shelter,119,DeKalb
903918,903918,MEMORIAL DR@SUMMIT CREEK DR,-84201997,33800484,Sign Strapped to Pole,121,DeKalb
903919,903919,N HAIRSTON RD @ ANDERSON RD,-84193553,33803869,Shelter,121,DeKalb
903920,903920,N HAIRSTON RD@FELLSRIDGE CT,-84193558,33807485,Shelter,121,DeKalb
903921,903921,N HAIRSTON RD @ CENTRAL DR,-84193539,33812131,Shelter,121,DeKalb
903922,903922,ROCKBRIDGE RD@FOND DU LAC DR,-84188110,33788245,Sign on Post,117,DeKalb
903923,903923,ROCKBRIDGE RD@MAPLECLIFF DR,-84192362,33787417,Sign on Post,117,DeKalb
903936,903936,BAKER RD NW@CENTER HILL AVE NW,-84463762,33769508,Sign on Post,853,Atlanta
903938,903938,BAKER RD NW@GARY RD NW,-84461469,33770138,Sign on Post,853,Atlanta
903941,903941,BURTON RD NW@WESTLAND BLVD NW,-84472718,33755704,Sign on Post,856;865,Atlanta
903942,903942,HOLLYWOOD RD NW@GUN CLUB RD NW,-84456357,33781887,Sign on Post,58,Atlanta
903945,903945,BAKER RD NW @ BAKER CIR,-84457443,33770154,Sign on Post,853,Atlanta
903948,903948,FAIRBURN RD NW@992,-84505096,33779413,Sign on Post,850,Atlanta
903950,903950,DONALD L HOLLOWELL PKY @ HAMILTON E HOLMES DR,-84474323,33776651,Sign on Post,50;853,Atlanta
903951,903951,DONALD L HOLLOWELL PKWY @ OZBURN RD NW,-84476772,33777646,Shelter,50;853,Atlanta
903952,903952,DONALD L HOLLOWELL PKY @ PEEK RD NW,-84477638,33778152,Sign on Post,50;853,Atlanta
903953,903953,DONALD L HOLLOWELL PKY @ YATES DR NW,-84479560,33779522,Sign on Post,50;853,Atlanta
903954,903954,JOSEPH E BOONE BLVD @ ANDERSON AVE NW,-84451130,33764662,Shelter,51,Atlanta
903956,903956,DONALD L HOLLOWELL PKY @ OAK ST NW,-84463178,33777269,Sign on Post,50,Atlanta
903958,903958,CLAIREMONT AVE @ MAEDIRIS DR,-84306618,33786907,Sign on Post,19,DeKalb
903959,903959,CLAIREMONT AVE @ CLAIRMONT RUN,-84307114,33788837,Sign on Post,19,DeKalb
903960,903960,CLAIRMONT RD @ N DECATUR RD,-84306474,33790574,Sign on Post,19,DeKalb
903961,903961,CLAIRMONT RD @ POWELL LN,-84305947,33791972,Sign on Post,19,DeKalb
903967,903967,BAKERS FERRY RD@CORNELL BLVD,-84514604,33759474,Sign on Post,856,Atlanta
903976,903976,VALLEY BROOK RD @ 923,-84267633,33805147,Sign on Post,8,DeKalb
903985,903985,E PONCE DE LEON AVE@MILTON ST,-84261635,33796185,Sign on Post,120,DeKalb
903991,903991,DONALD L HOLLOWELL PKY @ WATTS RD NW,-84488214,33784335,Sign on Post,50;853,Atlanta
903992,903992,CLAIRMONT RD @ BUTLER LN,-84310770,33804958,Sign on Post,19,DeKalb
903993,903993,CLAIRMONT RD @ MASON MILL RD,-84310513,33806687,Sign on Post,19,DeKalb
903994,903994,CLAIRMONT RD @ MCCONNELL DR,-84309210,33809770,Shelter,19,DeKalb
903995,903995,N INDIAN CREEK DR @ CHURCH ST,-84240895,33806395,Shelter,125,DeKalb
903996,903996,CLAIRMONT RD @ LADSON CT,-84305640,33793532,Sign on Post,19,DeKalb
903997,903997,CLAIRMONT RD @ CLAIRMONT CIR,-84305702,33795195,Sign on Post,19,DeKalb
903998,903998,CLAIRMONT RD @ STARVINE WAY,-84307055,33798326,Shelter,19,Atlanta
904000,904000,N INDIAN CREEK DR @ MARKET ST,-84241541,33810215,Shelter,125,DeKalb
904002,904002,N INDIAN CREEK DR @ MARKET ST,-84241650,33810340,Sign on Post,125,DeKalb
904003,904003,N INDIAN CREEK DR @ E PONCE DE LEON AVE,-84241904,33806725,Sign on Post,125,DeKalb
904004,904004,N INDIAN CREEK DR @ 752,-84237047,33798018,Shelter,125,DeKalb
904005,904005,N INDIAN CREEK DR @ MEMORIAL COLLEGE AVE,-84236466,33795837,Shelter,125,DeKalb
904007,904007,N INDIAN CREEK DR @ INDIAN CREEK LN,-84236251,33793877,Shelter,125,DeKalb
904008,904008,VALLEY BROOK RD@CEDAR CREEK DR,-84268328,33807645,Bench,8,DeKalb
904009,904009,N DRUID HILLS RD @ LAWRENCEVILLE HWY,-84273753,33810570,Shelter,8;75;75;123,DeKalb
904010,904010,E PONCE DE LEON AVE @ N DECATUR RD,-84263997,33793748,Sign on Post,120,DeKalb
904011,904011,LAWRENCEVILLE HWY @ 2295,-84269683,33814125,Sign on Post,75,DeKalb
904013,904013,LAWRENCEVILLE HWY@WHITE BLVD,-84272006,33811946,Shelter,75,DeKalb
904014,904014,ROCKBRIDGE RD@ROWLAND RD,-84203030,33786230,Sign on Post,117,DeKalb
904015,904015,W MOUNTAIN ST @ RIDGE AVE,-84172069,33807904,Sign on Post,119,DeKalb
904017,904017,E PONCE DE LEON AVE @ TUGGLE DR,-84174057,33812672,Sign on Post,119,DeKalb
904018,904018,ROCKBRIDGE RD@ORCHARD DR,-84165900,33787150,Sign on Post,117,DeKalb
