X,Y,OBJECTID,SignID,StopID,StopAbbr,StopName,OnSt,AtSt,Lines,Routes,StopPos,PrefTrans,Bench,Shelter,Transfer,ADA,PubWay,CountyCode,Juris,GPS_Lon,GPS_Lat,CountyName
-90.293712,38.7494140000001,767,269,3628,CMCPWB,CHAMBERS @ COPPINGER WB,CHAMBERS RD,COPPINGER DR,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.293712,38.749414,St. Louis County
-90.297899,38.749336,768,269,3630,CHMMWB,CHAMBERS @ MILLMAN WB,CHAMBERS RD,MILLMAN DR,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.297899,38.749336,St. Louis County
-90.300279,38.749265,769,269,3631,HEELWB,CHAMBERS @ ELIZABETH WB,CHAMBERS RD,HEREFORD AVE,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.300279,38.749265,St. Louis County
-90.307002,38.7481790000001,770,269,3634,FLAISB,NORTH FLORISSANT @ AIRPORT SB,N FLORISSANT RD,AIRPORT RD,79,3079,FS,NO,YES,NO,YES,YES,YES,29189,FERGUSON,-90.307002,38.748179,St. Louis County
-90.3060379999999,38.7466680000001,771,269,3635,FLDASB,NORTH FLORISSANT @ DARST SB,N FLORISSANT RD,DARST RD,79,3079,FS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.306038,38.746668,St. Louis County
-90.30506,38.7446880000001,772,269,3636,FLCHSB,NORTH FLORISSANT @ CHURCH SB,N FLORISSANT RD,CHURCH ST,79,3079,FS,NO,YES,NO,NO,YES,YES,29189,FERGUSON,-90.30506,38.744688,St. Louis County
-90.303459,38.740736,773,269,3640,FLTINB,SOUTH FLORISSANT @ TIFFIN NB,S FLORISSANT RD,TIFFIN AVE,79,3079,NS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.303459,38.740736,St. Louis County
-90.303577,38.7408310000001,774,269,3641,FLTISB,SOUTH FLORISSANT @ TIFFIN SB,S FLORISSANT RD,TIFFIN AVE,79,3079,FS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.303577,38.740831,St. Louis County
-90.305391,38.7371640000001,775,269,3644,SUCLWB,SUBURBAN @ CLARK WB,SUBURBAN AVE,S CLARK AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.305391,38.737164,St. Louis County
-90.307786,38.7363790000001,776,269,3645,SUHEWB,SUBURBAN @ HERN WB,SUBURBAN AVE,HERN AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.307786,38.736379,St. Louis County
-90.3091009999999,38.735959,777,269,3646,SUSHWB,SUBURBAN @ SHIRLEY WB,SUBURBAN AVE,SHIRLEY AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.309101,38.735959,St. Louis County
-90.310621,38.735461,778,269,3647,SUGEWB,SUBURBAN @ GEORGIA WB,SUBURBAN AVE,GEORGIA AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.310621,38.735461,St. Louis County
-90.312667,38.7347980000001,779,269,3648,SUSOWB,SUBURBAN @ HARVEY WB,SUBURBAN AVE,S HARVEY AVE,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.312667,38.734798,St. Louis County
-90.31544,38.733885,780,269,3649,SUDAWB,SUBURBAN @ DADE WB,SUBURBAN AVE,S DADE AVE,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.31544,38.733885,St. Louis County
-90.3156299999999,38.736228,781,269,3650,DAGRNB,DADE @ GRAF NB,S DADE AVE,GRAF AVE,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.31563,38.736228,St. Louis County
-90.3155859999999,38.7386210000001,782,269,3651,DANONB,DADE @ NORTH NB,S DADE AVE,NORTH AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315586,38.738621,St. Louis County
-90.315572,38.741521,783,269,3652,DATINB,DADE @ TIFFIN NB,S DADE AVE,TIFFIN AVE,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315572,38.741521,St. Louis County
-90.315534,38.7438750000001,784,269,3654,DACANB,DADE @ CARSON NB,S DADE AVE,CARSON RD,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315534,38.743875,St. Louis County
-90.317219,38.7481320000001,785,269,3657,AIABWB,AIRPORT @ ABSTON WB,AIRPORT RD,ABSTON ST,61,3061,NS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.317219,38.748132,St. Louis County
-90.3191199999999,38.7488210000001,786,269,3658,AIWUWB,AIRPORT @ WITSELL WB,AIRPORT RD,WITSELL AVE,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.31912,38.748821,St. Louis County
-90.3226989999999,38.7494980000001,787,269,3659,AIPEWB,AIRPORT @ PEURIFOY WB,AIRPORT RD,PEURIFOY AVE,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.322699,38.749498,St. Louis County
-90.324314,38.749517,788,269,3660,AIFAWB,AIRPORT @ FAY WB,AIRPORT RD,FAY DR,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.324314,38.749517,St. Louis County
-90.3277399999999,38.750007,789,269,3661,AITYWB,AIRPORT @ TYNDALL WB,AIRPORT RD,TYNDALL DR,61,3061,NS,NO,NO,NO,NO,NO,YES,29189,BERKELEY,-90.32774,38.750007,St. Louis County
-90.332062,38.7501080000001,790,269,3663,AIEVWB,AIRPORT @ EVERGREEN WB,AIRPORT RD,EVERGREEN BLVD,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.332062,38.750108,St. Louis County
-90.3353719999999,38.750547,791,269,3664,NOAISB,NORTH HANLEY @ AIRPORT SB,N HANLEY RD N,N AIRPORT RD N,77,3077,NS,NO,NO,NO,YES,YES,NO,29189,BERKELEY,-90.335372,38.750547,St. Louis County
-90.3009029999999,38.7927690000001,792,269,3678,WAJJSB,WATERFORD @ JAMES J EAGAN SB,WATERFORD DR,JAMES J EAGAN DR,76,3076,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.300903,38.792769,St. Louis County
-90.3015569999999,38.7883350000001,793,269,3680,WASTSB,WATERFORD @ ST. CATHERINE SB,WATERFORD DR,ST CATHERINE ST,76,3076,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.301557,38.788335,St. Louis County
-90.301618,38.783807,794,269,3682,WASASB,WATERFORD @ ST. ANTHONY SB,WATERFORD DR,ST ANTHONY LN,76,3076,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.301618,38.783807,St. Louis County
-90.30168,38.781074,795,269,3684,WADESB,WATERFORD @ DERHAKE SB,WATERFORD DR,DERHAKE RD,76,3076,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.30168,38.781074,St. Louis County
-90.301721,38.7782950000001,796,269,3685,WAPESB,WATERFORD @ PENHURST SB,S WATERFORD DR,PENHURST DR,76,3076,FS,NO,NO,NO,NO,YES,YES,29189,FLORISSANT,-90.301721,38.778295,St. Louis County
-90.301595,38.7766370000001,797,269,3686,WAWOSB,WATERFORD @ WOODEN SB,S WATERFORD DR,WOODEN DR,76,3076,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.301595,38.776637,St. Louis County
-90.300436,38.7750090000001,798,269,3687,WAHASB,WATERFORD @ HADWIN SB,S WATERFORD DR,HADWIN DR,76,3076,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.300436,38.775009,St. Louis County
-90.298954,38.7730110000001,799,269,3688,WFGRSB,WATERFORD @ GRANDVIEW GARDENS COURT SB,S WATERFORD DR,GRANDVIEW GARDENS CT,76,3076,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.298954,38.773011,St. Louis County
-90.277652,38.7704390000001,800,269,3693,PSWFEB,PERSHALL @ METRO PLAZA EB,PERSHALL RD,METRO PLAZA,"74, 76, 77, 79","3074, 3076, 3077, 3079",MB,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.277652,38.770439,St. Louis County
-90.277945,38.770446,801,269,3694,PSWFWB,PERSHALL @ METRO PLAZA WB,PERSHALL RD,METRO PLAZA,"74, 76, 77, 79","3074, 3076, 3077, 3079",MB,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.277945,38.770446,St. Louis County
-90.280653,38.766711,802,269,3695,WFWASB,WEST FLORISSANT @ SOMERSET TERRACE SB,WEST FLORISSANT AVE,SOMERSET TERRACE DR,74,3074,NS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.280653,38.766711,St. Louis County
-90.2800359999999,38.7631870000001,803,269,3696,WFKESB,WEST FLORISSANT @ KEELEN SB,W FLORISSANT AVE N,W KEELEN DR N,74,3074,FS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.280036,38.763187,St. Louis County
-90.279713,38.759594,804,269,3697,WFCHSB,WEST FLORISSANT @ CHAMPLIN SB,W FLORISSANT AVE N,W CHAMPLIN DR N,74,3074,NS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.279713,38.759594,St. Louis County
-90.279772,38.7571090000001,805,269,3698,WFSTSB,WEST FLORISSANT @ STEIN SB,WEST FLORISSANT AVE,STEIN RD,74,3074,NS,NO,YES,NO,NO,YES,YES,29189,DELLWOOD,-90.279772,38.757109,St. Louis County
-90.27987,38.7532440000001,806,269,3699,WFDESB,WEST FLORISSANT @ PARNELLO SB,W FLORISSANT AVE,PARNELLO DR S,74,3074,NS,NO,NO,NO,NO,YES,YES,29189,DELLWOOD,-90.27987,38.753244,St. Louis County
-90.279871,38.748519,807,269,3700,WFCMSB,WEST FLORISSANT @ CHAMBERS SB,W FLORISSANT AVE,CHAMBERS RD,74,3074,FS,NO,YES,YES,YES,YES,YES,29189,DELLWOOD,-90.279871,38.748519,St. Louis County
-90.279235,38.744424,808,269,3701,WFKASB,WEST FLORISSANT @ KAPPEL SB,WEST FLORISSANT AVE,KAPPEL DR,74,3074,FS,NO,YES,NO,NO,YES,YES,29189,DELLWOOD,-90.279235,38.744424,St. Louis County
-90.27859,38.740194,809,269,3703,WFLASB,WEST FLORISSANT @ LANG SB,W FLORISSANT AVE,LANG DR,74,3074,NS,NO,YES,NO,NO,YES,YES,29189,FERGUSON,-90.27859,38.740194,St. Louis County
-90.278451,38.7382020000001,810,269,3704,WFCASB,WEST FLORISSANT @ CANFIELD SB,W FLORISSANT AVE,CANFIELD DR,74,3074,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.278451,38.738202,St. Louis County
-90.277976,38.73504,811,269,3705,WFFGSB,WEST FLORISSANT @ FERGUSON SB,W FLORISSANT AVE,FERGUSON AVE,74,3074,NS,NO,YES,YES,NO,YES,YES,29189,FERGUSON,-90.277976,38.73504,St. Louis County
-90.277777,38.730266,812,269,3707,WFEESB,WEST FLORISSANT @ EMERSON ELECTRIC SB,WEST FLORISSANT AVE,W FLORISSANT AVE,74,3074,NS,NO,YES,YES,NO,YES,YES,29189,JENNINGS,-90.277777,38.730266,St. Louis County
-90.331373,38.7499710000001,813,269,3708,AIEVEB,AIRPORT @ EVERGREEN EB,AIRPORT RD,EVERGREEN BLVD,61,3061,FS,NO,NO,NO,NO,NO,YES,29189,BERKELEY,-90.331373,38.749971,St. Louis County
-90.32667,38.7495040000001,814,269,3710,AIWHEB,AIRPORT @ WHITEWATER EB,AIRPORT RD,WHITEWATER DR,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.32667,38.749504,St. Louis County
-90.324811,38.7494,815,269,3711,AIFAEB,AIRPORT @ FAY EB,AIRPORT RD,FAY DR,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.324811,38.7494,St. Louis County
-90.321569,38.749306,816,269,3712,AIEAEB,AIRPORT @ EATON EB,AIRPORT RD,EATON DR,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.321569,38.749306,St. Louis County
-90.3190739999999,38.7486910000001,817,269,3713,AIWUEB,AIRPORT @ WULFF EB,N AIRPORT RD,N WULFF DR,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,BERKELEY,-90.319074,38.748691,St. Louis County
-90.315413,38.746452,818,269,3715,AIDAEB,AIRPORT @ DADE EB,AIRPORT RD,N DADE AVE,61,3061,NS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.315413,38.746452,St. Louis County
-90.314793,38.7464820000001,819,269,3716,AIDAWB,AIRPORT @ DADE WB,AIRPORT RD,N DADE AVE,61,3061,NS,NO,NO,NO,YES,,,29189,FERGUSON,-90.314793,38.746482,St. Louis County
-90.315615,38.7436060000001,820,269,3717,DACASB,DADE @ CARSON SB,S DADE AVE,CARSON RD,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315615,38.743606,St. Louis County
-90.315619,38.741746,821,269,3719,DATISB,DADE @ TIFFIN SB,S DADE AVE,TIFFIN AVE,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315619,38.741746,St. Louis County
-90.315647,38.7381320000001,822,269,3720,DANOSB,DADE @ NORTH SB,S DADE AVE,NORTH AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315647,38.738132,St. Louis County
-90.315666,38.7363990000001,823,269,3721,DAGRSB,DADE @ GRAF SB,S DADE AVE,GRAF AVE,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315666,38.736399,St. Louis County
-90.315686,38.7340110000001,824,269,3722,DASUSB,DADE @ SUBURBAN SB,S DADE AVE,SUBURBAN AVE,79,3079,NS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.315686,38.734011,St. Louis County
-90.3129709999999,38.734635,825,269,3723,SUSOEB,SUBURBAN @ HARVEY EB,SUBURBAN AVE,S HARVEY AVE,79,3079,NS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.312971,38.734635,St. Louis County
-90.310444,38.7354570000001,826,269,3724,SUGEEB,SUBURBAN @ GEORGIA EB,SUBURBAN AVE,GEORGIA AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.310444,38.735457,St. Louis County
-90.309107,38.735892,827,269,3725,SUSHEB,SUBURBAN @ SHIRLEY EB,SUBURBAN AVE,SHIRLEY AVE,79,3079,NS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.309107,38.735892,St. Louis County
-90.3077739999999,38.7363350000001,828,269,3726,SUHEEB,SUBURBAN @ HERN EB,SUBURBAN AVE,HERN AVE,79,3079,FS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.307774,38.736335,St. Louis County
-90.305235,38.7371390000001,829,269,3727,SUCLEB,SUBURBAN @ CLARK EB,SUBURBAN AVE,S CLARK AVE,79,3079,FS,NO,NO,NO,NO,NO,NO,29189,FERGUSON,-90.305235,38.737139,St. Louis County
-90.3045549999999,38.743525,830,269,3729,FLSPNB,SOUTH FLORISSANT @ SPOT NB,S FLORISSANT RD,SPOT DR,79,3079,FS,NO,YES,YES,NO,YES,YES,29189,FERGUSON,-90.304555,38.743525,St. Louis County
-90.305104,38.745035,831,269,3730,FLCHNB,NORTH FLORISSANT @ CHURCH NB,N FLORISSANT RD,CHURCH ST,79,3079,FS,NO,YES,NO,NO,YES,YES,29189,FERGUSON,-90.305104,38.745035,St. Louis County
-90.30605,38.7470010000001,832,269,3731,FLDANB,NORTH FLORISSANT @ DARST NB,N FLORISSANT RD,DARST RD,79,3079,FS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.30605,38.747001,St. Louis County
-90.3066469999999,38.74854,833,269,3732,HEFLEB,HEREFORD @ FLORISSANT EB,HEREFORD AVE,N FLORISSANT RD,61,3061,FS,NO,YES,NO,YES,YES,YES,29189,FERGUSON,-90.306647,38.74854,St. Louis County
-90.299851,38.7491840000001,834,269,3735,HEELEB,HEREFORD @ ELIZABETH EB,HEREFORD AVE,N ELIZABETH AVE,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.299851,38.749184,St. Louis County
-90.29776,38.749217,835,269,3736,CHMMEB,CHAMBERS @ MILLMAN EB,N CHAMBERS RD,N MILLMAN DR,61,3061,NS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.29776,38.749217,St. Louis County
-90.294029,38.7492770000001,836,269,3737,CHHREB,CHAMBERS @ HARTNETT EB,CHAMBERS RD,N HARTNETT AVE,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.294029,38.749277,St. Louis County
-90.28989,38.749356,837,269,3739,CHDEEB,CHAMBERS @ DELWORTH COURT EB,N CHAMBERS RD,N DELWORTH CT,61,3061,NS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.28989,38.749356,St. Louis County
-90.287321,38.7493400000001,838,269,3740,CHFWEB,CHAMBERS @ FORESTWOOD EB,CHAMBERS RD,FORESTWOOD DR,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,FERGUSON,-90.287321,38.74934,St. Louis County
-90.282838,38.749351,839,269,3742,CHSDEB,CHAMBERS @ DELLWOOD EB,CHAMBERS RD,S DELLWOOD AVE,61,3061,FS,NO,NO,NO,NO,YES,YES,29189,DELLWOOD,-90.282838,38.749351,St. Louis County
-90.2726289999999,38.723527,840,269,3743,WFSUSB,WEST FLORISSANT @ SUNBURY SB,W FLORISSANT AVE,SUNBURY AVE,74,3074,NS,NO,NO,NO,NO,NO,YES,29189,COUNTRY CLUB HILLS,-90.272629,38.723527,St. Louis County
-90.2702869999999,38.722198,841,269,3744,WFMCSB,WEST FLORISSANT @ MCCLARAN SB,WEST FLORISSANT,MC CLARAN AVE,74,3074,FS,NO,NO,NO,NO,YES,YES,29189,JENNINGS,-90.270287,38.722198,St. Louis County
-90.266576,38.720609,842,269,3747,WFCOSB,WEST FLORISSANT @ COLLEGE SB,WEST FLORISSANT,COLLEGE AVE.,74,3074,NS,NO,NO,NO,NO,NO,YES,29189,FLORDELL HILLS,-90.266576,38.720609,St. Louis County
-90.265052,38.7198710000001,843,269,3748,WFRASB,WEST FLORISSANT @ RAMSEY SB,WEST FLORISSANT,RAMSEY DR,74,3074,NS,NO,NO,NO,NO,YES,YES,29189,FLORDELL HILLS,-90.265052,38.719871,St. Louis County
-90.262781,38.7186400000001,844,269,3749,WFGLSB,WEST FLORISSANT @ GLENBORO SB,WEST FLORISSANT,GLENBORO DR,74,3074,FS,NO,NO,NO,NO,NO,YES,29189,JENNINGS,-90.262781,38.71864,St. Louis County
-90.260975,38.7172880000001,845,269,3750,WFJESB,WEST FLORISSANT @ JENNINGS STATION ROAD SB,WEST FLORISSANT,JENNINGS STATION RD,74,3074,FS,NO,YES,NO,YES,YES,YES,29189,JENNINGS,-90.260975,38.717288,St. Louis County
-90.25907,38.7159780000001,846,269,3751,WFHESB,WEST FLORISSANT @ HELEN SB,WEST FLORISSANT,HELEN AVE,74,3074,FS,NO,YES,NO,NO,YES,YES,29189,JENNINGS,-90.25907,38.715978,St. Louis County
-90.257593,38.714955,847,269,3752,WFHASB,WEST FLORISSANT @ HAMILTON SB,WEST FLORISSANT,HAMILTON AVE,74,3074,FS,NO,YES,NO,NO,YES,YES,29189,JENNINGS,-90.257593,38.714955,St. Louis County
-90.2559009999999,38.7137530000001,848,269,3753,WFACSB,WEST FLORISSANT @ ACME SB,WEST FLORISSANT,ACME AVE,74,3074,NS,NO,YES,NO,NO,YES,YES,29189,ST LOUIS,-90.255901,38.713753,St. Louis County
-90.254711,38.71266,849,269,3754,WFGOSB,WEST FLORISSANT @ GOODFELLOW SB,WEST FLORISSANT,GOODFELLOW BLVD,74,3074,FS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.254711,38.71266,St. Louis
-90.252715,38.710382,850,269,3756,WFMISB,WEST FLORISSANT @ MIMIKA SB,W FLORISSANT AVE,MIMIKA AVE,74,3074,FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.252715,38.710382,St. Louis
-90.251411,38.7088910000001,851,269,3758,WFPLSB,WEST FLORISSANT @ PARK SB,WEST FLORISSANT,PARK LN,74,3074,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.251411,38.708891,St. Louis
-90.249599,38.706827,852,269,3759,WFRISB,WEST FLORISSANT @ RIVERVIEW SB,WEST FLORISSANT,RIVERVIEW BLVD,74,3074,NS,NO,NO,NO,YES,YES,YES,29510,ST LOUIS,-90.249599,38.706827,St. Louis
-90.2485349999999,38.705674,853,269,3760,WFPRSB,WEST FLORISSANT @ PARTRIDGE SB,W FLORISSANT AVE,PARTRIDGE AVE,74,3074,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.248535,38.705674,St. Louis
-90.246159,38.702904,854,269,3763,WFROSB,WEST FLORISSANT @ ROBIN SB,WEST FLORISSANT AVE,ROBIN AVE,74,3074,FS,NO,YES,YES,NO,YES,YES,29510,ST LOUIS,-90.246159,38.702904,St. Louis
-90.244364,38.700857,855,269,3765,WFTHSB,WEST FLORISSANT @ THRUSH SB,W FLORISSANT AVE,THRUSH AVE,74,3074,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.244364,38.700857,St. Louis
-90.2422119999999,38.698387,856,269,3768,WFDASB,WEST FLORISSANT @ DAVISON SB,W FLORISSANT AVE,DAVISON AVE,74,3074,FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.242212,38.698387,St. Louis
-90.241232,38.6972640000001,857,269,3770,WFEMSB,WEST FLORISSANT @ EMERSON SB,W FLORISSANT AVE,EMERSON AVE,74,3074,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.241232,38.697264,St. Louis
-90.2390139999999,38.6945880000001,858,269,3772,WFUNSB,WEST FLORISSANT @ UNION SB,W FLORISSANT AVE,UNION BLVD,"13, 74","3013, 3074",FS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.239014,38.694588,St. Louis
-90.236577,38.6917080000001,859,269,3774,WFKISB,WEST FLORISSANT @ KINGSHIGHWAY SB,W FLORISSANT AVE,N KINGSHIGHWAY BLVD,74,3074,NS,NO,YES,YES,YES,YES,YES,29510,ST LOUIS CITY,-90.236577,38.691708,St. Louis
-90.225333,38.6815040000001,860,269,3775,WECRSB,WEST FLORISSANT @ CARRIE SB,W FLORISSANT AVE,CARRIE AVE,74,3074,FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.225333,38.681504,St. Louis
-90.2246489999999,38.6806030000001,861,269,3776,WFPOSB,WEST FLORISSANT  @ POPE SB,W FLORISSANT AVE,POPE AVE,74,3074,FS,NO,NO,NO,YES,NO,YES,29510,ST LOUIS,-90.224649,38.680603,St. Louis
-90.223669,38.6805580000001,862,269,3777,OFPKSB,OFALLON PARK REC COMPLEX SB,OFALLON PARK PRIVATE ROAD,OFALLON PARKREC COMPLEX,18,3018,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS CITY,-90.223669,38.680558,St. Louis
-90.223135,38.678256,863,269,3778,WFATSB,WEST FLORISSANT @ ATHLONE SB,W FLORISSANT AVE,ATHLONE AVE,74,3074,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.223135,38.678256,St. Louis
-90.221087,38.675937,864,269,3780,WFFASB,WEST FLORISSANT @ FAIR SB,W FLORISSANT AVE,E FAIR AVE,74,3074,NS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS CITY,-90.221087,38.675937,St. Louis
-90.21986,38.6745540000001,865,269,3781,WFADSB,WEST FLORISSANT @ ADELAIDE SB,W FLORISSANT AVE,E ADELAIDE AVE,74,3074,FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.21986,38.674554,St. Louis
-90.21789,38.6731580000001,866,269,3783,WFWRSB,WEST FLORISSANT @ WARNE SB,W FLORISSANT AVE,E WARNE AVE,74,3074,FS,NO,YES,NO,YES,YES,YES,29510,ST LOUIS,-90.21789,38.673158,St. Louis
-90.2159129999999,38.672289,867,269,3784,WFLISB,WEST FLORISSANT @ LINTON SB,W FLORISSANT AVE,E LINTON AVE,74,3074,FS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.215913,38.672289,St. Louis
-90.2136839999999,38.6709990000001,868,269,3786,WFGASB,WEST FLORISSANT @ GANO SB,W FLORISSANT AVE,E GANO AVE,74,3074,NS,NO,YES,NO,NO,YES,YES,29510,ST LOUIS,-90.213684,38.670999,St. Louis
