Stop ID,Stop Name,Location
234184,ON MEXICO CITY AVE AT PARIS SOUTHBOUND,"(39.303767, -94.718981)"
390057,ON 39TH AT TROOST WESTBOUND,"(39.056126, -94.571997)"
240005,ON WINNER AT RALSTON WB,"(39.089007, -94.45296)"
5600164,ON WORNALL BETWEEN 76TH AND 75TH NORTHBOUND,"(38.991891, -94.594235)"
1750007,ON CLEVELAND AT 67TH SOUTHBOUND,"(39.004754, -94.54265)"
475195,ON QUIVIRA AT 83RD SOUTHBOUND NEARSIDE,"(38.978435, -94.723776)"
7100080,ON TRUMAN AT LYDIA WESTBOUND,"(39.095267, -94.565718)"
1603,LIBRARY ON MAIN AT 9TH ST SB,"(39.10305, -94.583139)"
1732500,ON FRONT ST AT EAST 3630 SEARS OUTLET STORE WB,"(39.131386, -94.540662)"
5400022,ON PASEO AT 72ND NORTHBOUND,"(38.996435, -94.565162)"
2853,ON FRONT ST AT CAMBRIDGE EB,"(39.130039, -94.502117)"
18302,ON ARROWHEAD AT 38TH ST SB,"(39.048777, -94.359485)"
6300072,ON 63RD AT COLLEGE EASTBOUND,"(39.012151, -94.549303)"
282317,ON 40 HWY AT HUNTER EASTBOUND,"(39.061349, -94.475085)"
116156,ON N 82ND AT TROOP NB,"(39.1273, -94.769732)"
1420005,ON N OAK AT NE 61ST ST SOUTHBOUND FARSIDE,"(39.204506, -94.576402)"
1070031,ON 7TH AT MINNESOTA SOUTHBOUND MIDBLOCK,"(39.115844, -94.626886)"
5300155,ON SWOPE PKWY AT 58TH NORTHBOUND,"(39.020532, -94.541472)"
25044,ON TROOST AT 52ND/ROCKHURST SOUTHBOUND,"(39.032841, -94.573515)"
1010065,ON LEAVENWORTH RD AT N 5124 WESTBOUND,"(39.14295, -94.696774)"
26014,ON TROOST AT 75TH NORTHBOUND,"(38.991685, -94.575583)"
5300161,ON CLEVELAND AT 51ST NORTHBOUND FARSIDE,"(39.033402, -94.540832)"
2400151,ON WINNER AT 16TH SOUTHBOUND,"(39.091045, -94.462491)"
17108,ON PROSPECT AT 80TH NORTHBOUND,"(38.98167, -94.55767)"
1031535,ON W 3RD AT DELAWARE WB,"(39.109686, -94.584492)"
4700044,ON 47TH AT BROADWAY WESTBOUND FARSIDE,"(39.042437, -94.591758)"
5751542,ON QUIVIRA AT 86TH ST SOUTHBOUND,"(38.974784, -94.723778)"
2800017,ON BLUE RIDGE BLVD AT 104TH NORTHBOUND,"(38.935755, -94.508293)"
25155,ON TROOST AT 73RD NORTHBOUND,"(38.995126, -94.575429)"
1420308,ON BARRY AT MARSTON WESTBOUND,"(39.246456, -94.607146)"
951639,ON 95TH AT LEE WESTBOUND,"(38.956923, -94.615354)"
1062501,ON 34TH AT PARALLEL NB,"(39.128598, -94.668776)"
282519,ON BLUE RIDGE BLVD AT BANNISTER NB FS,"(38.953406, -94.507846)"
7100098,ON 75TH AT WALROND EASTBOUND,"(38.990312, -94.55013)"
5400049,ON PASEO AT 43RD NORTHBOUND,"(39.048567, -94.567812)"
5100203,ON ROANOKE AT WESTPORT NORTHBOUND,"(39.049899, -94.602536)"
1011319,ON STATE AVE AT 92ND EB,"(39.116262, -94.791867)"
1750038,ON 75TH AT MAIN WESTBOUND,"(38.992192, -94.589444)"
5400047,ON PASEO AT 45TH NORTHBOUND,"(39.044965, -94.567997)"
2800081,ON 47TH AT RAYTOWN RD EASTBOUND,"(39.034641, -94.473378)"
1060079,ON 7TH ST AT LAFAYETTE SB,"(39.130218, -94.626911)"
5546,ON AMBASSADOR AT OLD TIFFANY SPRINGS SB,"(39.261557, -94.649581)"
4700196,ON SNI-A-BAR AT 7711 SNI-A-BAR EASTBOUND,"(39.033812, -94.493783)"
1030033,ON 3RD ST  AT GARFIELD SOUTHBOUND,"(39.126349, -94.616147)"
5751560,ON 75TH AT I-35 FRONTAGE ROAD WESTBOUND,"(38.993147, -94.695115)"
5751517,ON QUIVIRA AT 103RD ST NB FS,"(38.942186, -94.723377)"
11167,ON FRONT BETWEEN UNIVERSAL AND TOPPING WESTBOUND,"(39.130556, -94.510722)"
1030002,ON 5TH ST  AT WASHINGTON NB,"(39.119065, -94.621329)"
121210,ON HARDESTY AT 17TH ST NORTHBOUND FARSIDE,"(39.090651, -94.519462)"
6563,ON PRAIRIEVIEW AT 83RD TERR NB,"(39.244987, -94.659082)"
113010,ON LEAVENWORTH RD AT N  67TH ST WESTBOUND,"(39.143129, -94.733815)"
2800191,ON GRAND AT 16TH SOUTHBOUND FARSIDE,"(39.094203, -94.581265)"
1200122,ON 12TH AT WASHINGTON EASTBOUND MIDBLOCK,"(39.100072, -94.588686)"
510191,PEASLEE CENTER - LAWRENCE COLLEGE AND CAREER CTR,"(38.930427, -95.220439)"
1070054,ON RAINBOW AT 35TH SOUTHBOUND,"(39.063552, -94.613157)"
1732901,ON FRONT ST AT JACKSON EB,"(39.130958, -94.531853)"
350008,ON WESTPORT RD AT BALTIMORE EASTBOUND,"(39.054735, -94.587303)"
71192,ON PROSPECT AT 58TH NORTHBOUND NEARISDE,"(39.021008, -94.555468)"
6300059,ON 63RD AT CHERRY EASTBOUND,"(39.013491, -94.58167)"
1080200,ON 18TH AT FOREST EASTBOUND,"(39.091293, -94.569073)"
5610006,ON WORNALL AT 109TH TERR  NORTHBOUND,"(38.928335, -94.593432)"
1420016,ON N OAK AT SHADY LANE NB,"(39.210001, -94.576171)"
571738,ON WORNALL AT MINOR NORTHBOUND NEARSIDE,"(38.916307, -94.593214)"
6231,ON FRONT AT RIVERFRONT WESTBOUND,"(39.115536, -94.574135)"
5751526,ON QUIVIRA AT 103RD ST SB,"(38.942185, -94.723679)"
5700047,ON 47TH AT CENTRAL EASTBOUND FARSIDE,"(39.042155, -94.590482)"
121152,ON CHOUTEAU AT MUNICIPAL SB,"(39.132703, -94.524455)"
2400102,ON INDEPENDENCE AVE AT CAMPBELL EASTBOUND,"(39.107039, -94.572164)"
1020081,ON STATE AT 29TH ST WESTBOUND,"(39.116825, -94.661696)"
1060047,ON QUINDARO AT 2240 QUINDARO WESTBOUND,"(39.140148, -94.655836)"
252302,ON BANNISTER AT HOME DEPOT DR WESTBOUND,"(38.953547, -94.533587)"
1072507,ON RAINBOW AT 4140 RAINBOW SB,"(39.052549, -94.611965)"
1040076,ON STRONG AT 30TH EASTBOUND,"(39.075049, -94.663898)"
403187,ON STRANG LINE AT 118TH SOUTHBOUND NEARSIDE,"(38.91447, -94.765285)"
25032,ON TROOST AT 39TH SOUTHBOUND,"(39.055901, -94.572202)"
5461509,ON COLLEGE BLVD AT STRANG LINE ROAD EASTBOUND,"(38.92718, -94.754224)"
2800039,ON 87TH AT EASTERN EASTBOUND,"(38.966645, -94.503292)"
1230013,ON 23RD AT JACKSON WESTBOUND,"(39.083771, -94.533637)"
23502,ON 35TH AT BROOKLYN AVE EASTBOUND,"(39.062733, -94.558012)"
1750072,ON STATE LINE AT MEADOWLAKE TERR NORTHBOUND,"(38.987588, -94.607937)"
5751583,ON 75TH ST AT ROE EASTBOUND NEARSIDE,"(38.993117, -94.639897)"
6626,119TH & METCALF WALMART #2,"(38.914818, -94.666691)"
5561535,ON MARTWAY ST AT LAMAR AVE EB,"(39.019757, -94.657351)"
1425307,ON NORTH OAK AT 5307 NORTHBOUND,"(39.190516, -94.576458)"
163155,ON WINCHESTER AT BEACON SB,"(39.007027, -94.504702)"
2911522,ON US 24 HWY AT ARROWHEAD RIDGE EB,"(39.125963, -94.359651)"
6900015,ON MCGEE AT PERSHING SOUTHBOUND,"(39.084217, -94.580556)"
5751585,ON 75TH ST AT DELMAR EASTBOUND NEARSIDE,"(38.993162, -94.635195)"
1080153,ON 18TH AT PROSPECT WESTBOUND,"(39.090895, -94.551691)"
240002,ON 23RD BTWN SAVAGE AND KINGS HWY WB,"(39.078644, -94.398984)"
1020104,ON STATE AVE AT 37TH WESTBOUND,"(39.116883, -94.670665)"
2851520,ON US 40 HWY AT 47TH ST EB,"(39.036278, -94.425487)"
2850070,ON STERLING AT 35TH SOUTHBOUND,"(39.058645, -94.447133)"
1040043,ON RUBY AT 14TH WESTBOUND,"(39.071534, -94.644291)"
272507,ON 27TH AT WOODLAND EB,"(39.077315, -94.561372)"
5610005,ON RED BRIDGE AT WORNALL WESTBOUND,"(38.926466, -94.592519)"
3800109,ON BURLINGTON AT E 10TH AVE NORTHBOUND,"(39.12711, -94.580483)"
6300006,ON BLUE RIDGE AT 67TH SOUTHBOUND,"(39.00214, -94.482396)"
1060059,ON FARROW AT 29TH EASTBOUND,"(39.144475, -94.660612)"
2020,75TH & PROSPECT TRANSIT CENTER (LOCAL A),"(38.989691, -94.556634)"
1330010,ON VIVION AT OLIVE EASTBOUND,"(39.18482, -94.550783)"
1020020,ON CENTRAL AT TREMONT WESTBOUND,"(39.102802, -94.624527)"
7100161,ON PROSPECT AT 39TH SOUTHBOUND,"(39.055594, -94.553659)"
1090064,ON 9TH AT OLIVE EASTBOUND,"(39.1025, -94.553695)"
11891,ON METROPOLITAN BETWEEN 21ST AND 20TH WESTBOUND,"(39.072925, -94.651199)"
472505,ON SNI-A-BAR AT 7145 EB,"(39.035586, -94.501766)"
6300064,ON 63RD AT PASEO/BUSHMAN EASTBOUND,"(39.012901, -94.568291)"
5461541,ON JOHNSON DRIVE AT BRITTANY/W 59TH PL EB,"(39.022156, -94.705054)"
1751405,ON METCALF AT W 105TH NB,"(38.938536, -94.667355)"
5751534,ON 95TH ST AT CODY / OAK PARK MALL LOOP EASTBOUND,"(38.956403, -94.719351)"
2800107,ON NORTHERN AT 10700 NORTHBOUND,"(39.046457, -94.45302)"
1031542,ON W 9TH AT GENESSEE WESTBOUND,"(39.104466, -94.60654)"
24321,ON AMBASSADOR AT 106TH NB,"(39.28514, -94.675352)"
1090016,ON 9TH AT VAN BRUNT WESTBOUND,"(39.10175, -94.52575)"
1131539,ON GEORGIA AT 106TH STWB,"(39.135734, -94.824597)"
5561526,MATT ROSS COMMUNITY CENTER MARTY ST AT 81ST SB,"(38.98176, -94.669716)"
126500,ON TOPPING AT PARRETTA NB,"(39.134639, -94.513915)"
114023,ON PARALLEL AVE AT N 86TH TERR WESTBOUND,"(39.128691, -94.779701)"
401176,ON 119TH AT FARLEY EASTBOUND FARSIDE,"(38.912737, -94.694426)"
1614,NORTH LOOP ON MAIN AT 7TH ST NB,"(39.105448, -94.582901)"
1080122,ON INDIANA AT 41ST NORTHBOUND,"(39.051468, -94.544537)"
2400150,ON WINNER AT ARLINGTON SOUTHBOUND,"(39.093196, -94.464001)"
712300,ON PROSPECT AT SWOPE PKWY NORTHBOUND,"(39.039182, -94.55439)"
372400,ON BARRY AT MAIN EB,"(39.246269, -94.580614)"
5610060,ON WORNALL AT 109TH ST SOUTHBOUND,"(38.929365, -94.594104)"
403181,ON ANTIOCH AT 64TH TERR NORTHBOUND NEARSIDE,"(39.011505, -94.686384)"
2922502,ON FOREST AT MAPLE NB,"(39.09297, -94.436376)"
1131509,ON LEAVENWORTH RD AT 91ST EB,"(39.14309, -94.789682)"
2400132,ON INDEPENDENCE AVE AT WILSON EASTBOUND,"(39.104955, -94.513129)"
2920006,ON ASH AT TRUMAN SB NS,"(39.095403, -94.456359)"
3100016,ON 31ST AT WALROND WESTBOUND,"(39.069662, -94.545785)"
3100081,ON 31ST AT INDIANA EASTBOUND,"(39.069505, -94.543759)"
1080305,ON 18TH AT WALROND WESTBOUND,"(39.090636, -94.545294)"
281502,ON 87TH STREET AT 6101 87TH STREET EASTBOUND,"(38.967232, -94.517543)"
1131504,ON 103RD TERR AT LEAVENWORTH RD NB,"(39.142933, -94.813398)"
26010,ON TROOST AT 67TH SB,"(39.006107, -94.575031)"
2800057,ON BLUE RIDGE BLVD AT 73RD NORTHBOUND,"(38.99132, -94.482227)"
1080155,ON 18TH AT BROOKLYN WESTBOUND,"(39.09102, -94.556357)"
5100068,ON PERSHING AT BROADWAY EASTBOUND,"(39.083307, -94.589114)"
5710129,ON 85TH AT MAIN WB,"(38.974075, -94.590315)"
2850061,ON 23RD AT VERMONT WESTBOUND,"(39.080258, -94.442271)"
2800307,ON BLUE RIDGE AT 6950 BLUE RIDGE SB,"(38.999133, -94.482532)"
2800283,ON 47TH AT PITTMAN WESTBOUND,"(39.037588, -94.462207)"
30105,ON TOPPING BETWEEN FRONT ST & CONNECTICUT NB,"(39.131977, -94.514008)"
7100185,ON PROSPECT AT 63RD SOUTHBOUND,"(39.012637, -94.556235)"
181917,ON 18TH AT WOOD NORTHBOUND FARSIDE,"(39.124188, -94.649221)"
6300032,ON 63RD AT CITADEL WESTBOUND,"(39.012914, -94.564846)"
390040,ON 39TH AT INDIANA WESTBOUND FARSIDE,"(39.055193, -94.544563)"
2960027,ON BLUE RIDGE BLVD AT 96TH TERR SOUTHBOUND,"(38.950205, -94.508107)"
291911,ON GRANDVIEW RD AT DUCK ROAD SOUTHBOUND,"(38.894822, -94.534586)"
2402026,ON ASH AT TRUMAN NB,"(39.095471, -94.456253)"
4709,ON BLUE RIDGE CUT OFF AT 38TH TERR SB,"(39.053399, -94.473604)"
1421401,ON BURLINGTON AT ARMOUR SOUTHBOUND,"(39.141728, -94.580599)"
18191,ON SWOPE PARKWAY AT 57TH ST NORTHBOUND NEARSIDE,"(39.022325, -94.541354)"
11163,ON SUMMIT AT 20TH NORTHBOUND,"(39.089315, -94.593507)"
2931511,ON S HOLKE AT 23RD/QUAIL NORTHBOUND,"(39.081125, -94.343319)"
5300024,ON ARMOUR AT PASEO WESTBOUND,"(39.063167, -94.567493)"
282534,ON BLUE RIDGE BLVD AT 9100 BLUE RIDGE SOUTHBOUND,"(38.958548, -94.498779)"
2700140,ON VAN BRUNT AT 29TH SOUTHBOUND,"(39.072588, -94.520763)"
2700034,ON 27TH AT ASKEW WESTBOUND,"(39.076775, -94.54089)"
5600171,ON WORNALL AT 70TH NB,"(39.001779, -94.593583)"
428151,ON BLUE RIDGE BLVD AT 90TH TERR SB,"(38.959672, -94.497768)"
512401,ON WEST PENNWAY AT 25TH SOUTHBOUND,"(39.082361, -94.591715)"
114008,ON STATE AVE  AT N 65TH WESTBOUND,"(39.116848, -94.729327)"
153,INDEPENDENCE METROCENTER EASTSIDE,"(39.094124, -94.413179)"
136152,ON ST CLAIR AT AMBASSADOR WB,"(39.25034, -94.649478)"
3800043,ON N DAVIDSON AT NE 46TH ST NB NS,"(39.175207, -94.558789)"
6601625,ON ANTIOCH AT 73RD NORTHBOUND,"(38.997933, -94.686368)"
1750067,ON STATE LINE AT 84TH NORTHBOUND,"(38.97648, -94.60821)"
1090041,ON 11TH BETWEEN CHARLOTTE AND HOLMES WESTBOUND,"(39.100885, -94.574437)"
2800113,ON PITTMAN AT 38TH TERRACE NORTHBOUND,"(39.052755, -94.461379)"
1040028,ON 10TH AT PACIFIC SOUTHBOUND,"(39.098878, -94.635487)"
11603,ON PARALLEL PKWY AT 49TH ST,"(39.128558, -94.693609)"
540018,ON 85TH ST AT FLORA EB,"(38.973165, -94.571006)"
1020053,ON CENTRAL AT 12TH EASTBOUND,"(39.102513, -94.640254)"
2400142,ON 24 HWY AT WALLACE EASTBOUND,"(39.106839, -94.483313)"
113027,ON LEAVENWORTH RD AT 5955 EASTBOUND,"(39.14298, -94.715649)"
1211210,ON JACKSON AT 25TH ST SB,"(39.080206, -94.534023)"
6601509,ON ANTIOCH ROAD AT 99TH ST SB,"(38.949014, -94.686381)"
2800323,ON BLUE RIDGE BLVD AT 83RD SOUTHBOUND,"(38.973773, -94.494129)"
5600159,ON WORNALL AT 81ST NORTHBOUND NEARSIDE,"(38.98125, -94.594667)"
233171,ANTIOCH CENTER PARK & RIDE WESTBOUND LANE,"(39.18799, -94.548334)"
3700042,ON N OAK BETWEEN VIVION AND I-29 SOUTHBOUND,"(39.180301, -94.576849)"
4700036,ON CLEAVER II BLVD AT CHARLOTTE WB,"(39.041846, -94.576235)"
1062509,ON 34TH AT KIMBALL SB,"(39.138202, -94.668745)"
1732510,ON FRONT ST AT KANSAS,"(39.128733, -94.546722)"
1131514,ON LEAVENWORHT RD AT 85TH PLACE WB,"(39.143168, -94.777297)"
2800264,ON BLUE RIDGE BETWEEN 50TH TERR AND 51ST ST SB,"(39.029523, -94.439557)"
1930010,ON 23RD AT TRAILRIDGE WESTBOUND,"(39.078238, -94.388205)"
1420025,ON LOCUST AT 11TH ST NORTHBOUND,"(39.100817, -94.577265)"
403161,ON SANTA FE AT CHURCH WESTBOUND NEARSIDE,"(38.883738, -94.802827)"
5600089,ON 103RD AT 400 W 103RD ST WESTBOUND,"(38.941621, -94.597344)"
8669,ON DAVIDSON AT 42ND TER SB,"(39.17214, -94.560513)"
3,ON GRAND AT 3RD METROCENTER NORTHBOUND,"(39.110465, -94.580944)"
26015,ON TROOST AT GREGORY NB,"(38.998911, -94.575229)"
1730003,ON 12TH BETWEEN CENTRAL AND WYANDOTTE EASTBOUND,"(39.099994, -94.586299)"
1420012,ON N OAK AT NE 54TH ST NORTHBOUND,"(39.193592, -94.576436)"
1142701,ON STATE AVE AT 78TH EB,"(39.116257, -94.760237)"
1080237,ON INDIANA AT 37TH SOUTHBOUND,"(39.058812, -94.544255)"
1750054,ON STATE LINE AT 82ND STREET SOUTHBOUND,"(38.980108, -94.608529)"
2492300,ON STATE LINE AT 90TH SOUTHBOUND,"(38.965025, -94.608303)"
183519,ON CRACKERNECK AT 3810 CRACKERNECK NB,"(39.04943, -94.372705)"
4700171,ON CLEAVER II BLVD AT CAMPBELL EB,"(39.041672, -94.575105)"
4700195,ON SNI-A-BAR AT 49TH TERR EASTBOUND,"(39.034835, -94.495106)"
208,EAST VILLAGE -- BAY K,"(39.099122, -94.573896)"
5751568,ON 75TH AT LOWELL/ROBINSON WESTBOUND,"(38.993146, -94.676938)"
5300127,ON SWOPE PKWY AT 59TH SOUTHBOUND FARSIDE,"(39.018412, -94.542033)"
951660,ON 95TH AT LOIRET BLVD WESTBOUND,"(38.95654, -94.770092)"
2403,ON WINNER RD AT ARLINGTON NB,"(39.093363, -94.463968)"
116186,ON N 98TH ST AT 1931 N 98TH ST NORTHBOUND,"(39.126892, -94.807967)"
3700143,ON N OAK AT 83RD NORTHBOUND,"(39.245371, -94.575822)"
25136,ON TROOST AT BANNISTER NORTHBOUND,"(38.956118, -94.577763)"
25152,ON TROOST AT 76TH NORTHBOUND NEARSIDE,"(38.989379, -94.575701)"
5461547,ON JOHNSON DRIVE AT IKEA WAY FS EB,"(39.022193, -94.690152)"
24312,COURTESY ON PRAIRIE VIEW AT KLAMM NB,"(39.217704, -94.64546)"
2400061,ON INDEPENDENCE AVE AT CHESTNUT WESTBOUND,"(39.10626, -94.548069)"
4700016,ON ARARAT DR AT 5100  ARARAT SOUTHBOUND,"(39.032827, -94.503597)"
5461556,ON JOHNSON DRIVE AT RILEY ST WB FS,"(39.022291, -94.671318)"
5100003,ON STATE LINE AT 92ND NORTHBOUND,"(38.962958, -94.608019)"
571736,ON WORNALL AT SANTA FE NORTHBOUND NEARSIDE,"(38.909781, -94.593718)"
1930013,ON LEES SUMMIT AT SEA NORTHBOUND,"(39.082548, -94.390393)"
7100042,ON PROSPECT AT 46TH NORTHBOUND,"(39.042666, -94.554199)"
3000072,ON 8TH AT PASEO EASTBOUND,"(39.103776, -94.562835)"
5600048,ON BROOKSIDE AT 61ST SB,"(39.017572, -94.589926)"
390142,ON 39TH AT WAYNE EB,"(39.055798, -94.565329)"
2800330,ON 87TH AT EASTERN WESTBOUND,"(38.966767, -94.50331)"
1831503,ON LEES SUMMIT ROAD AT 32ND SB,"(39.06134, -94.391588)"
1750026,ON 75TH AT BROOKLYN WESTBOUND NEARSIDE,"(38.99104, -94.561738)"
1131521,ON LEAVENWORTH RD AT 47TH ST EB,"(39.14283, -94.686782)"
2800013,ON BLUE RIDGE BLVD AT 10905 BLUE RIDGE NORTHBOUND,"(38.924458, -94.508629)"
290007,ON BARRY AT GREEN HILLS WB,"(39.246727, -94.631246)"
25185,ON TROOST AT BRUSH CREEK NORTHBOUND,"(39.043473, -94.572805)"
5500104,ON GRAND AT 26TH NORTHBOUND NEARSIDE,"(39.07932, -94.583096)"
3100086,ON 31ST AT MYRTLE EASTBOUND,"(39.069321, -94.536754)"
390051,ON 39TH AT WOODLAND WESTBOUND,"(39.055843, -94.563868)"
1801,ON CLEAVER II BLVD AT BENTON AVE WB,"(39.038736, -94.541701)"
2850028,ON 23RD AT VERMONT EASTBOUND,"(39.08015, -94.442509)"
4799,MO DOT P&R,"(39.046334, -94.439304)"
403195,ON STRANG LINE ROAD AT W 112TH SOUTHBOUND,"(38.925593, -94.754526)"
1600,RIVER MARKET NORTH ON 3RD ST AT GRAND WB,"(39.110246, -94.581659)"
1562300,ON OAK AT 112TH NORTHBOUND,"(38.924036, -94.588194)"
107164,ON W 48TH AT ROE LANE EASTBOUND,"(39.041193, -94.639)"
142001,ON BARRY RD AT N BROADWAY EB,"(39.246252, -94.585422)"
1031511,ON FAIRFAX AT SUNSHINE NB,"(39.146471, -94.610614)"
129151,ON AMBASSADOR AT 112TH NORTHBOUND NEARSIDE,"(39.296463, -94.681645)"
4700037,ON CLEAVER II BLVD AT ROCKHILL WB,"(39.041921, -94.578398)"
7100132,ON TRUMAN AT PASEO EASTBOUND FARSIDE,"(39.095044, -94.56243)"
6300083,ON 63RD AT LEWIS RD EASTBOUND,"(39.014614, -94.521204)"
95166,ON 95TH AT ANTIOCH WESTBOUND,"(38.956759, -94.687357)"
2910002,ON 24 HWY AT LEES SUMMIT RD EASTBOUND,"(39.10416, -94.395268)"
4700029,ON SWOPE PKWY AT PROSPECT WB NEARSIDE,"(39.039015, -94.554219)"
11615,ON PARALLEL PKWY AT 81ST ST EB,"(39.128454, -94.766261)"
4731,ON ST CLAIR AT AMBASSADOR EB,"(39.250211, -94.648496)"
2800292,ON BLUE RIDGE CUT OFF AT 5420 SOUTHBOUND,"(39.02586, -94.481355)"
1010069,ON LEAVENWORTH RD AT N 56TH WESTBOUND,"(39.143076, -94.709156)"
2850087,ON STERLING AT 32ND ST NORTHBOUND,"(39.064152, -94.44677)"
1021513,ON N 6TH AT RIVERVIEW SB,"(39.10541, -94.623864)"
290040,ON BURLINGTON AT 21ST SOUTHBOUND,"(39.143698, -94.580602)"
1420304,ON N OAK AT 55TH NORTHBOUND,"(39.194413, -94.576322)"
282313,ON 40 HWY AT WHITE EASTBOUND,"(39.068075, -94.513845)"
5461524,ON NIEMAN ROAD AT 71ST ST SOUTHBOUND,"(38.999759, -94.714518)"
282508,ON BLUE RIDGE CUT OFF AT 43RD TERR SB,"(39.044255, -94.4759)"
5751556,ON 75TH AT GODDARD ST WESTBOUND,"(38.99297, -94.709744)"
1090097,ON WINCHESTER AT 12TH TERR SOUTHBOUND,"(39.096466, -94.500939)"
240022,ON 23RD AT KINGS HWY EB,"(39.078508, -94.398221)"
6601515,ON MASTIN & COLLEGE PARK AND RIDE,"(38.928006, -94.700747)"
7100163,ON PROSPECT AT 41ST SOUTHBOUND,"(39.051965, -94.553844)"
5561520,ON METCALF BETWEEN 99TH ST AND 101ST ST SB,"(38.946221, -94.667743)"
5400159,ON PASEO AT WOODLAND SOUTHBOUND,"(39.007072, -94.565926)"
2920005,ON WINNER RD AT HARVARD WESTBOUND,"(39.087807, -94.446967)"
4700011,ON SNI-A-BAR AT 7714 SNI-A-BAR WESTBOUND,"(39.033844, -94.493591)"
2606,ON AMBASSADOR AT SOUTHPLAZA CIR NB,"(39.304727, -94.681726)"
532300,ON SWOPE PKWY AT 63RD SOUTHBOUND FARSIDE,"(39.011452, -94.542424)"
183202,ON BOLGER AT WALMART WB,"(39.047281, -94.36674)"
2800076,ON BLUE RIDGE CUT OFF AT 53RD TERRACE NORTHBOUND,"(39.027062, -94.481052)"
7100004,ON CLEVELAND AT GREGORY NORTHBOUND,"(38.998211, -94.542822)"
571818,ON W 135TH ST AT MADISON WESTBOUND FARSIDE,"(38.881573, -94.605655)"
2800083,ON 47TH AT OVERTON EB,"(39.037535, -94.464986)"
5751550,ON QUIVIRA AT 76TH ST SB,"(38.990619, -94.723822)"
290014,ON 56TH AT PRAIRIEVIEW WB,"(39.196208, -94.620961)"
1011307,ON MINNESOTA AT 18TH ST WB,"(39.115567, -94.648255)"
1200103,ON 12TH STREET AT LIBERTY EASTBOUND,"(39.100466, -94.602474)"
5751513,ON QUIVIRA AT 109TH ST NB,"(38.932314, -94.723337)"
5610011,ON WORNALL AT 106TH NORTHBOUND,"(38.936097, -94.596836)"
35161,ON WESTPORT ROAD AT JARBOE EASTBOUND NEARSIDE,"(39.0498, -94.599424)"
7100054,ON PROSPECT AT 33RD NORTHBOUND,"(39.066138, -94.552943)"
3000032,ON BELLEFONTAINE AT LEXINGTON SOUTHBOUND,"(39.11099, -94.546737)"
1060219,ON BROWN AT 27TH WESTBOUND,"(39.142989, -94.659286)"
5400140,ON PASEO AT 49TH SOUTHBOUND,"(39.036983, -94.568082)"
5751522,ON QUIVIRA AT 109TH ST SB,"(38.932315, -94.723672)"
5811,ON 11TH AT GRAND WESTBOUND NEARSIDE,"(39.101114, -94.580719)"
6300039,ON 63RD AT CHERRY WESTBOUND,"(39.013534, -94.580242)"
1080208,ON 18TH ST AT BROOKLYN EASTBOUND,"(39.090927, -94.556566)"
113005,ON N. 47TH ST AT CLEVELAND NORTHBOUND,"(39.133019, -94.687352)"
2800240,ON 40 HWY AT 7301 E 40 HWY EASTBOUND,"(39.06687, -94.497187)"
2400078,ON ADMIRAL AT SUPERIOR WESTBOUND,"(39.105378, -94.578624)"
2700106,ON CHARLOTTE AT 25TH SOUTHBOUND,"(39.081625, -94.574918)"
390081,ON BROADWAY AT 39TH SOUTHBOUND,"(39.056607, -94.590855)"
6300069,ON 63RD AT PROSPECT EASTBOUND,"(39.012397, -94.556306)"
25129,ON BANNISTER AT MARION PARK DR WESTBOUND,"(38.953659, -94.53575)"
5751589,ON 75TH ST AT PAWNEE/REINHARDT EASTBOUND FARSIDE,"(38.99321, -94.627333)"
75184,ON E 87TH STREET AT ELMWOOD EASTBOUND,"(38.968354, -94.535855)"
8481,ON GREAT MIDWEST DRIVE AT NE 38TH NB,"(39.163403, -94.488565)"
1021519,ON BARNETT AT PEDESTRIAN CROSSING WB,"(39.112793, -94.626303)"
23507,ON 35TH AT BENTON EASTBOUND,"(39.062396, -94.54649)"
5100224,ON ROANOKE PKWY AT TERRACE SOUTHEASTBOUND,"(39.049437, -94.602505)"
5400130,ON PASEO AT 37TH SOUTHBOUND,"(39.059656, -94.567403)"
2401052,ON TRUMAN AT PROSPECT WESTBOUND FARSIDE,"(39.094795, -94.55176)"
1012820,ON 47TH ST AT MINNESOTA AVE NB,"(39.115906, -94.68645)"
282319,ON OAK AT 12TH NORTHBOUND FARSIDE,"(39.099936, -94.578493)"
1021512,ON N 6TH AT SPLITLOG SB,"(39.108927, -94.623932)"
1060063,ON QUINDARO AT 27TH EASTBOUND,"(39.140005, -94.658989)"
1040056,ON STRONG AT 38TH WESTBOUND,"(39.075162, -94.672335)"
290073,ON GRAND AT PERSHING FARSIDE NORTHBOUND,"(39.084558, -94.581617)"
542503,ON PASEO AT 49TH NB,"(39.037765, -94.567481)"
23101,ON AMBASSADOR AT POLO NORTHBOUND FARSIDE,"(39.271151, -94.663571)"
1020075,ON CENTRAL AT 23RD WESTBOUND,"(39.108191, -94.655235)"
1040064,AT DOUGLAS HEIGHTS 40TH & LAWRENCE,"(39.067251, -94.674877)"
5600078,ON WORNALL AT 91ST TERRACE SOUTHBOUND,"(38.961868, -94.595102)"
181903,ON N 18TH AT PARALLEL SOUTHBOUND FARSIDE,"(39.128112, -94.649611)"
1200169,ON 12TH AT PROSPECT EASTBOUND,"(39.098824, -94.551498)"
