epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,3531.27,0.69262,0.44954,0.88002,0.93944,0.7727,0.86088,0.61646,0.9387,0.5495,0.98211,0.00029512,0.00029512,0.00029512
180,3551.67,0.67487,0.43382,0.88369,0.90995,0.79376,0.86925,0.61918,0.93645,0.55454,0.98056,0.00029116,0.00029116,0.00029116
181,3571.53,0.70371,0.44742,0.88854,0.9156,0.78453,0.86689,0.61446,0.9468,0.57518,0.98709,0.0002872,0.0002872,0.0002872
182,3590.47,0.68665,0.43899,0.88268,0.92566,0.77499,0.86521,0.61589,0.95483,0.57205,0.99224,0.00028324,0.00028324,0.00028324
183,3609.66,0.68757,0.4437,0.8838,0.92846,0.7793,0.86494,0.61626,0.93892,0.57511,0.98634,0.00027928,0.00027928,0.00027928
184,3628.83,0.69171,0.441,0.8829,0.93546,0.77248,0.86192,0.61572,0.94406,0.60095,0.99266,0.00027532,0.00027532,0.00027532
185,3648,0.68859,0.43916,0.87702,0.90073,0.79195,0.86672,0.61895,0.9609,0.58065,1.00008,0.00027136,0.00027136,0.00027136
186,3668.32,0.68033,0.433,0.87839,0.91899,0.77555,0.86652,0.61649,0.93648,0.57507,0.98238,0.0002674,0.0002674,0.0002674
187,3687.88,0.68455,0.43351,0.87697,0.9032,0.78224,0.86301,0.61716,0.93639,0.57344,0.98208,0.00026344,0.00026344,0.00026344
188,3706.83,0.68132,0.4371,0.88184,0.89293,0.80718,0.86631,0.62279,0.92711,0.55504,0.98055,0.00025948,0.00025948,0.00025948
189,3725.99,0.68616,0.44032,0.88414,0.91113,0.79684,0.86714,0.61667,0.93893,0.55657,0.98545,0.00025552,0.00025552,0.00025552
190,3745.04,0.68979,0.43747,0.87304,0.92197,0.79574,0.86568,0.61566,0.93649,0.56628,0.98175,0.00025156,0.00025156,0.00025156
191,3764.45,0.68406,0.44178,0.87558,0.89923,0.79752,0.86659,0.61768,0.92758,0.55394,0.98296,0.0002476,0.0002476,0.0002476
192,3784.74,0.69989,0.44522,0.88028,0.90477,0.7941,0.86322,0.61189,0.92921,0.58034,0.9779,0.00024364,0.00024364,0.00024364
193,3804.57,0.67845,0.436,0.88074,0.90152,0.80812,0.86432,0.61662,0.93446,0.57841,0.98231,0.00023968,0.00023968,0.00023968
194,3823.78,0.67491,0.43423,0.87408,0.90404,0.82302,0.87864,0.62053,0.93154,0.55514,0.98451,0.00023572,0.00023572,0.00023572
195,3843.07,0.6822,0.43136,0.87288,0.89994,0.81289,0.87576,0.61756,0.93759,0.55835,0.98544,0.00023176,0.00023176,0.00023176
196,3862.4,0.6771,0.42776,0.87828,0.90009,0.80244,0.87167,0.62167,0.92771,0.56442,0.98014,0.0002278,0.0002278,0.0002278
197,3881.8,0.66931,0.43582,0.87296,0.92554,0.78453,0.86922,0.61997,0.93691,0.56466,0.97962,0.00022384,0.00022384,0.00022384
198,3901.44,0.678,0.43144,0.87403,0.90723,0.79886,0.87092,0.61272,0.92416,0.58004,0.98097,0.00021988,0.00021988,0.00021988
199,3921.46,0.66527,0.42349,0.88029,0.90143,0.79661,0.86395,0.61065,0.93004,0.5681,0.98283,0.00021592,0.00021592,0.00021592
200,3940.4,0.6916,0.43434,0.88125,0.89917,0.79896,0.8712,0.61485,0.93506,0.56273,0.97489,0.00021196,0.00021196,0.00021196
201,3959.47,0.6717,0.42395,0.87365,0.91564,0.79966,0.87405,0.61875,0.93141,0.5669,0.98016,0.000208,0.000208,0.000208
202,3978.8,0.65991,0.42304,0.86306,0.92156,0.77915,0.86701,0.62177,0.92166,0.56836,0.98014,0.00020404,0.00020404,0.00020404
203,3998.11,0.66643,0.42004,0.87395,0.93045,0.78202,0.86613,0.61598,0.91224,0.55518,0.97401,0.00020008,0.00020008,0.00020008
204,4017.5,0.65682,0.42183,0.87312,0.90675,0.79427,0.86616,0.62036,0.92161,0.56649,0.97913,0.00019612,0.00019612,0.00019612
205,4038.26,0.64506,0.41087,0.86836,0.9093,0.78398,0.86503,0.62294,0.92803,0.57632,0.97863,0.00019216,0.00019216,0.00019216
206,4057.75,0.66988,0.43027,0.87219,0.93541,0.77599,0.86612,0.62434,0.93271,0.55572,0.98192,0.0001882,0.0001882,0.0001882
207,4076.37,0.65265,0.41415,0.86883,0.93695,0.78531,0.87158,0.62084,0.93333,0.57022,0.97921,0.00018424,0.00018424,0.00018424
208,4095.19,0.65033,0.42128,0.87011,0.9017,0.7944,0.86871,0.62307,0.92816,0.56213,0.98106,0.00018028,0.00018028,0.00018028
209,4114.22,0.65714,0.41984,0.86796,0.91715,0.78368,0.86872,0.61981,0.92275,0.55517,0.97888,0.00017632,0.00017632,0.00017632
210,4134.06,0.65922,0.42316,0.87717,0.89726,0.79837,0.86934,0.62273,0.91536,0.55288,0.97468,0.00017236,0.00017236,0.00017236
211,4154.28,0.65778,0.42375,0.87838,0.90538,0.78835,0.87147,0.62491,0.914,0.55801,0.97818,0.0001684,0.0001684,0.0001684
212,4174.61,0.67041,0.43039,0.87514,0.9215,0.79318,0.8775,0.62674,0.91667,0.55528,0.97722,0.00016444,0.00016444,0.00016444
213,4193.7,0.65331,0.42129,0.87522,0.92931,0.78735,0.87021,0.62043,0.92821,0.55451,0.97929,0.00016048,0.00016048,0.00016048
214,4213.13,0.6557,0.41255,0.87206,0.92932,0.78402,0.86552,0.62473,0.91999,0.55532,0.97308,0.00015652,0.00015652,0.00015652
215,4232.05,0.64833,0.41416,0.86403,0.92941,0.77823,0.86685,0.62086,0.92621,0.55697,0.97668,0.00015256,0.00015256,0.00015256
216,4250.9,0.63443,0.40593,0.86156,0.93685,0.77849,0.86961,0.61927,0.92121,0.55009,0.97378,0.0001486,0.0001486,0.0001486
217,4271.17,0.64583,0.40773,0.87958,0.90667,0.79792,0.8701,0.62309,0.92567,0.55453,0.97892,0.00014464,0.00014464,0.00014464
218,4291.28,0.64072,0.41055,0.8665,0.91517,0.79116,0.86886,0.62001,0.92695,0.55751,0.98025,0.00014068,0.00014068,0.00014068
219,4310.57,0.64305,0.41354,0.87107,0.90806,0.79772,0.86464,0.61693,0.92582,0.56019,0.98109,0.00013672,0.00013672,0.00013672
220,4329.57,0.63553,0.39925,0.87003,0.90338,0.79175,0.86887,0.61966,0.92963,0.56617,0.9819,0.00013276,0.00013276,0.00013276
221,4348.75,0.62613,0.39328,0.86637,0.89472,0.79275,0.86726,0.61958,0.92547,0.56541,0.97912,0.0001288,0.0001288,0.0001288
222,4368.03,0.64617,0.40653,0.86296,0.91003,0.78617,0.86299,0.61991,0.93032,0.56556,0.97983,0.00012484,0.00012484,0.00012484
223,4388.19,0.64042,0.41155,0.86855,0.89961,0.79475,0.86135,0.6176,0.92281,0.57037,0.97931,0.00012088,0.00012088,0.00012088
224,4408.06,0.64704,0.40396,0.86934,0.90228,0.79734,0.86548,0.6249,0.92489,0.56838,0.98149,0.00011692,0.00011692,0.00011692
225,4427.46,0.62331,0.40088,0.86338,0.9293,0.78494,0.86608,0.61951,0.93688,0.56065,0.98266,0.00011296,0.00011296,0.00011296
226,4446.73,0.6345,0.40971,0.8656,0.92458,0.78645,0.86636,0.62138,0.93061,0.56089,0.98288,0.000109,0.000109,0.000109
227,4466.14,0.64381,0.40592,0.86801,0.88821,0.80238,0.86705,0.6218,0.94197,0.56709,0.98657,0.00010504,0.00010504,0.00010504
228,4485.38,0.64446,0.4129,0.86854,0.91475,0.79177,0.86818,0.62272,0.94159,0.57435,0.98727,0.00010108,0.00010108,0.00010108
229,4505.05,0.61514,0.39226,0.86216,0.91035,0.79339,0.86768,0.62214,0.93346,0.56529,0.98608,9.712e-05,9.712e-05,9.712e-05
230,4525.72,0.61679,0.39559,0.86208,0.90635,0.79826,0.86574,0.62022,0.93339,0.57015,0.98288,9.316e-05,9.316e-05,9.316e-05
231,4544.96,0.6369,0.40054,0.86599,0.91,0.79851,0.86649,0.62039,0.9267,0.56881,0.97986,8.92e-05,8.92e-05,8.92e-05
232,4563.89,0.60889,0.3896,0.86457,0.90714,0.79882,0.86309,0.61779,0.93162,0.57202,0.98624,8.524e-05,8.524e-05,8.524e-05
233,4582.93,0.6232,0.39609,0.85925,0.90687,0.79207,0.86912,0.62115,0.93845,0.56993,0.98772,8.128e-05,8.128e-05,8.128e-05
234,4601.9,0.62798,0.3984,0.86548,0.91809,0.79489,0.86883,0.62445,0.93495,0.56415,0.9847,7.732e-05,7.732e-05,7.732e-05
235,4621.81,0.6254,0.39664,0.86484,0.91953,0.79279,0.86675,0.62014,0.93145,0.56557,0.97907,7.336e-05,7.336e-05,7.336e-05
236,4642.35,0.62178,0.39631,0.85776,0.92789,0.7874,0.86682,0.62269,0.93031,0.57009,0.97981,6.94e-05,6.94e-05,6.94e-05
237,4661.26,0.6237,0.39762,0.86393,0.92174,0.78543,0.86779,0.62359,0.93587,0.56858,0.98248,6.544e-05,6.544e-05,6.544e-05
238,4680.2,0.61504,0.39309,0.86252,0.90501,0.79475,0.86717,0.62398,0.92924,0.56878,0.9809,6.148e-05,6.148e-05,6.148e-05
239,4699.39,0.61824,0.38591,0.86453,0.90134,0.79994,0.86811,0.62069,0.92774,0.56942,0.98099,5.752e-05,5.752e-05,5.752e-05
240,4718.51,0.61417,0.38793,0.86205,0.91529,0.79734,0.8683,0.61817,0.93242,0.56827,0.98481,5.356e-05,5.356e-05,5.356e-05
241,4740.56,0.60977,0.36372,0.84287,0.92495,0.78891,0.86439,0.61251,0.93763,0.56233,0.98886,4.96e-05,4.96e-05,4.96e-05
242,4760.3,0.59356,0.35247,0.83472,0.93068,0.78978,0.87022,0.61167,0.9381,0.56691,0.98911,4.564e-05,4.564e-05,4.564e-05
243,4779.71,0.5891,0.34825,0.84408,0.90921,0.79572,0.86311,0.61093,0.93573,0.5635,0.98845,4.168e-05,4.168e-05,4.168e-05
244,4798.54,0.58561,0.3473,0.84265,0.9005,0.80248,0.86284,0.60928,0.94443,0.57187,0.98933,3.772e-05,3.772e-05,3.772e-05
245,4817.74,0.57479,0.34207,0.83875,0.90631,0.80249,0.86235,0.61093,0.93906,0.56896,0.98738,3.376e-05,3.376e-05,3.376e-05
246,4836.03,0.58717,0.35121,0.84352,0.8974,0.79973,0.86244,0.61094,0.93511,0.56639,0.98721,2.98e-05,2.98e-05,2.98e-05
247,4854.4,0.57625,0.34337,0.84451,0.89468,0.80283,0.86196,0.60991,0.93731,0.56861,0.98522,2.584e-05,2.584e-05,2.584e-05
248,4872.97,0.57287,0.34146,0.83721,0.89833,0.80306,0.86174,0.6089,0.93674,0.56633,0.98618,2.188e-05,2.188e-05,2.188e-05
249,4892.18,0.57992,0.34469,0.83922,0.89905,0.80467,0.86126,0.60906,0.93724,0.56577,0.98608,1.792e-05,1.792e-05,1.792e-05
250,4912.18,0.58378,0.34884,0.84178,0.90333,0.8035,0.86413,0.60833,0.93758,0.5637,0.98594,1.396e-05,1.396e-05,1.396e-05
